3.1899 	WARNING 	Movie2 stim could not be imported and won't be available
44.4769 	EXP 	other_box: fillColor = '#FFFCA6'
44.4936 	EXP 	self_box: fillColor = '#A6A9FF'
44.4936 	EXP 	other_box: fillColor = '#FFFCA6'
44.5102 	EXP 	self_box: fillColor = '#A6A9FF'
44.5102 	EXP 	other_box: fillColor = '#FFFCA6'
44.5270 	EXP 	self_box: fillColor = '#A6A9FF'
44.5270 	EXP 	other_box: fillColor = '#FFFCA6'
44.5436 	EXP 	self_box: fillColor = '#A6A9FF'
44.5436 	EXP 	other_box: fillColor = '#FFFCA6'
44.5603 	EXP 	self_box: fillColor = '#A6A9FF'
44.5603 	EXP 	other_box: fillColor = '#FFFCA6'
44.5770 	EXP 	self_box: fillColor = '#A6A9FF'
44.5770 	EXP 	other_box: fillColor = '#FFFCA6'
44.5937 	EXP 	self_box: fillColor = '#A6A9FF'
44.5937 	EXP 	other_box: fillColor = '#FFFCA6'
44.6104 	EXP 	self_box: fillColor = '#A6A9FF'
44.6104 	EXP 	other_box: fillColor = '#FFFCA6'
44.6271 	EXP 	self_box: fillColor = '#A6A9FF'
44.6271 	EXP 	other_box: fillColor = '#FFFCA6'
44.6438 	EXP 	self_box: fillColor = '#A6A9FF'
44.6438 	EXP 	other_box: fillColor = '#FFFCA6'
44.6605 	EXP 	self_box: fillColor = '#A6A9FF'
44.6605 	EXP 	other_box: fillColor = '#FFFCA6'
44.6772 	EXP 	self_box: fillColor = '#A6A9FF'
44.6772 	EXP 	other_box: fillColor = '#FFFCA6'
44.6939 	EXP 	self_box: fillColor = '#A6A9FF'
44.6939 	EXP 	other_box: fillColor = '#FFFCA6'
44.7106 	EXP 	self_box: fillColor = '#A6A9FF'
44.7106 	EXP 	other_box: fillColor = '#FFFCA6'
44.7273 	EXP 	self_box: fillColor = '#A6A9FF'
44.7273 	EXP 	other_box: fillColor = '#FFFCA6'
44.7440 	EXP 	self_box: fillColor = '#A6A9FF'
44.7440 	EXP 	other_box: fillColor = '#FFFCA6'
44.7608 	EXP 	self_box: fillColor = '#A6A9FF'
44.7608 	EXP 	other_box: fillColor = '#FFFCA6'
44.7774 	EXP 	self_box: fillColor = '#A6A9FF'
44.7774 	EXP 	other_box: fillColor = '#FFFCA6'
44.7940 	EXP 	self_box: fillColor = '#A6A9FF'
44.7940 	EXP 	other_box: fillColor = '#FFFCA6'
44.8108 	EXP 	self_box: fillColor = '#A6A9FF'
44.8108 	EXP 	other_box: fillColor = '#FFFCA6'
44.8275 	EXP 	self_box: fillColor = '#A6A9FF'
44.8275 	EXP 	other_box: fillColor = '#FFFCA6'
44.8442 	EXP 	self_box: fillColor = '#A6A9FF'
44.8442 	EXP 	other_box: fillColor = '#FFFCA6'
44.8608 	EXP 	self_box: fillColor = '#A6A9FF'
44.8608 	EXP 	other_box: fillColor = '#FFFCA6'
44.8775 	EXP 	self_box: fillColor = '#A6A9FF'
44.8775 	EXP 	other_box: fillColor = '#FFFCA6'
44.8942 	EXP 	self_box: fillColor = '#A6A9FF'
44.8942 	EXP 	other_box: fillColor = '#FFFCA6'
44.9109 	EXP 	self_box: fillColor = '#A6A9FF'
44.9109 	EXP 	other_box: fillColor = '#FFFCA6'
44.9276 	EXP 	self_box: fillColor = '#A6A9FF'
44.9276 	EXP 	other_box: fillColor = '#FFFCA6'
44.9443 	EXP 	self_box: fillColor = '#A6A9FF'
44.9443 	EXP 	other_box: fillColor = '#FFFCA6'
44.9610 	EXP 	self_box: fillColor = '#A6A9FF'
44.9610 	EXP 	other_box: fillColor = '#FFFCA6'
44.9779 	EXP 	self_box: fillColor = '#A6A9FF'
44.9779 	EXP 	other_box: fillColor = '#FFFCA6'
44.9945 	EXP 	self_box: fillColor = '#A6A9FF'
44.9945 	EXP 	other_box: fillColor = '#FFFCA6'
45.0113 	EXP 	self_box: fillColor = '#A6A9FF'
45.0113 	EXP 	other_box: fillColor = '#FFFCA6'
45.0279 	EXP 	self_box: fillColor = '#A6A9FF'
45.0279 	EXP 	other_box: fillColor = '#FFFCA6'
45.0445 	EXP 	self_box: fillColor = '#A6A9FF'
45.0445 	EXP 	other_box: fillColor = '#FFFCA6'
45.0612 	EXP 	self_box: fillColor = '#A6A9FF'
45.0612 	EXP 	other_box: fillColor = '#FFFCA6'
45.0780 	EXP 	self_box: fillColor = '#A6A9FF'
45.0780 	EXP 	other_box: fillColor = '#FFFCA6'
45.0947 	EXP 	self_box: fillColor = '#A6A9FF'
45.0947 	EXP 	other_box: fillColor = '#FFFCA6'
45.1114 	EXP 	self_box: fillColor = '#A6A9FF'
45.1114 	EXP 	other_box: fillColor = '#FFFCA6'
45.1280 	EXP 	self_box: fillColor = '#A6A9FF'
45.1280 	EXP 	other_box: fillColor = '#FFFCA6'
45.1448 	EXP 	self_box: fillColor = '#A6A9FF'
45.1448 	EXP 	other_box: fillColor = '#FFFCA6'
45.1614 	EXP 	self_box: fillColor = '#A6A9FF'
45.1614 	EXP 	other_box: fillColor = '#FFFCA6'
45.1781 	EXP 	self_box: fillColor = '#A6A9FF'
45.1781 	EXP 	other_box: fillColor = '#FFFCA6'
45.1948 	EXP 	self_box: fillColor = '#A6A9FF'
45.1948 	EXP 	other_box: fillColor = '#FFFCA6'
45.2115 	EXP 	self_box: fillColor = '#A6A9FF'
45.2115 	EXP 	other_box: fillColor = '#FFFCA6'
45.2282 	EXP 	self_box: fillColor = '#A6A9FF'
45.2282 	EXP 	other_box: fillColor = '#FFFCA6'
45.2449 	EXP 	self_box: fillColor = '#A6A9FF'
45.2449 	EXP 	other_box: fillColor = '#FFFCA6'
45.2616 	EXP 	self_box: fillColor = '#A6A9FF'
45.2616 	EXP 	other_box: fillColor = '#FFFCA6'
45.2783 	EXP 	self_box: fillColor = '#A6A9FF'
45.2783 	EXP 	other_box: fillColor = '#FFFCA6'
45.2949 	EXP 	self_box: fillColor = '#A6A9FF'
45.2949 	EXP 	other_box: fillColor = '#FFFCA6'
45.3116 	EXP 	self_box: fillColor = '#A6A9FF'
45.3116 	EXP 	other_box: fillColor = '#FFFCA6'
45.3282 	EXP 	self_box: fillColor = '#A6A9FF'
45.3282 	EXP 	other_box: fillColor = '#FFFCA6'
45.3449 	EXP 	self_box: fillColor = '#A6A9FF'
45.3449 	EXP 	other_box: fillColor = '#FFFCA6'
45.3617 	EXP 	self_box: fillColor = '#A6A9FF'
45.3617 	EXP 	other_box: fillColor = '#FFFCA6'
45.3785 	EXP 	self_box: fillColor = '#A6A9FF'
45.3785 	EXP 	other_box: fillColor = '#FFFCA6'
45.3951 	EXP 	self_box: fillColor = '#A6A9FF'
45.3951 	EXP 	other_box: fillColor = '#FFFCA6'
45.4117 	EXP 	self_box: fillColor = '#A6A9FF'
45.4117 	EXP 	other_box: fillColor = '#FFFCA6'
45.4284 	EXP 	self_box: fillColor = '#A6A9FF'
45.4284 	EXP 	other_box: fillColor = '#FFFCA6'
45.4451 	EXP 	self_box: fillColor = '#A6A9FF'
45.4451 	EXP 	other_box: fillColor = '#FFFCA6'
45.4619 	EXP 	self_box: fillColor = '#A6A9FF'
45.4619 	EXP 	other_box: fillColor = '#FFFCA6'
45.4786 	EXP 	self_box: fillColor = '#A6A9FF'
45.4786 	EXP 	other_box: fillColor = '#FFFCA6'
45.4953 	EXP 	self_box: fillColor = '#A6A9FF'
45.4953 	EXP 	other_box: fillColor = '#FFFCA6'
45.5120 	EXP 	self_box: fillColor = '#A6A9FF'
45.5120 	EXP 	other_box: fillColor = '#FFFCA6'
45.5287 	EXP 	self_box: fillColor = '#A6A9FF'
45.5287 	EXP 	other_box: fillColor = '#FFFCA6'
45.5454 	EXP 	self_box: fillColor = '#A6A9FF'
45.5454 	EXP 	other_box: fillColor = '#FFFCA6'
45.5621 	EXP 	self_box: fillColor = '#A6A9FF'
45.5621 	EXP 	other_box: fillColor = '#FFFCA6'
45.5787 	EXP 	self_box: fillColor = '#A6A9FF'
45.5787 	EXP 	other_box: fillColor = '#FFFCA6'
45.5954 	EXP 	self_box: fillColor = '#A6A9FF'
45.5954 	EXP 	other_box: fillColor = '#FFFCA6'
45.6122 	EXP 	self_box: fillColor = '#A6A9FF'
45.6122 	EXP 	other_box: fillColor = '#FFFCA6'
45.6289 	EXP 	self_box: fillColor = '#A6A9FF'
45.6289 	EXP 	other_box: fillColor = '#FFFCA6'
45.6456 	EXP 	self_box: fillColor = '#A6A9FF'
45.6456 	EXP 	other_box: fillColor = '#FFFCA6'
45.6622 	EXP 	self_box: fillColor = '#A6A9FF'
45.6622 	EXP 	other_box: fillColor = '#FFFCA6'
45.6790 	EXP 	self_box: fillColor = '#A6A9FF'
45.6790 	EXP 	other_box: fillColor = '#FFFCA6'
45.6956 	EXP 	self_box: fillColor = '#A6A9FF'
45.6956 	EXP 	other_box: fillColor = '#FFFCA6'
45.7124 	EXP 	self_box: fillColor = '#A6A9FF'
45.7124 	EXP 	other_box: fillColor = '#FFFCA6'
45.7290 	EXP 	self_box: fillColor = '#A6A9FF'
45.7290 	EXP 	other_box: fillColor = '#FFFCA6'
45.7458 	EXP 	self_box: fillColor = '#A6A9FF'
45.7458 	EXP 	other_box: fillColor = '#FFFCA6'
45.7626 	EXP 	self_box: fillColor = '#A6A9FF'
45.7626 	EXP 	other_box: fillColor = '#FFFCA6'
45.7791 	EXP 	self_box: fillColor = '#A6A9FF'
45.7791 	EXP 	other_box: fillColor = '#FFFCA6'
45.7958 	EXP 	self_box: fillColor = '#A6A9FF'
45.7958 	EXP 	other_box: fillColor = '#FFFCA6'
45.8125 	EXP 	self_box: fillColor = '#A6A9FF'
45.8125 	EXP 	other_box: fillColor = '#FFFCA6'
45.8292 	EXP 	self_box: fillColor = '#A6A9FF'
45.8292 	EXP 	other_box: fillColor = '#FFFCA6'
45.8459 	EXP 	self_box: fillColor = '#A6A9FF'
45.8459 	EXP 	other_box: fillColor = '#FFFCA6'
45.8625 	EXP 	self_box: fillColor = '#A6A9FF'
45.8625 	EXP 	other_box: fillColor = '#FFFCA6'
45.8794 	EXP 	self_box: fillColor = '#A6A9FF'
45.8794 	EXP 	other_box: fillColor = '#FFFCA6'
45.8960 	EXP 	self_box: fillColor = '#A6A9FF'
45.8960 	EXP 	other_box: fillColor = '#FFFCA6'
45.9127 	EXP 	self_box: fillColor = '#A6A9FF'
45.9127 	EXP 	other_box: fillColor = '#FFFCA6'
45.9294 	EXP 	self_box: fillColor = '#A6A9FF'
45.9294 	EXP 	other_box: fillColor = '#FFFCA6'
45.9460 	EXP 	self_box: fillColor = '#A6A9FF'
45.9460 	EXP 	other_box: fillColor = '#FFFCA6'
45.9627 	EXP 	self_box: fillColor = '#A6A9FF'
45.9627 	EXP 	other_box: fillColor = '#FFFCA6'
45.9794 	EXP 	self_box: fillColor = '#A6A9FF'
45.9794 	EXP 	other_box: fillColor = '#FFFCA6'
45.9961 	EXP 	self_box: fillColor = '#A6A9FF'
45.9961 	EXP 	other_box: fillColor = '#FFFCA6'
46.0129 	EXP 	self_box: fillColor = '#A6A9FF'
46.0129 	EXP 	other_box: fillColor = '#FFFCA6'
46.0295 	EXP 	self_box: fillColor = '#A6A9FF'
46.0295 	EXP 	other_box: fillColor = '#FFFCA6'
46.0462 	EXP 	self_box: fillColor = '#A6A9FF'
46.0462 	EXP 	other_box: fillColor = '#FFFCA6'
46.0629 	EXP 	self_box: fillColor = '#A6A9FF'
46.0629 	EXP 	other_box: fillColor = '#FFFCA6'
46.0796 	EXP 	self_box: fillColor = '#A6A9FF'
46.0796 	EXP 	other_box: fillColor = '#FFFCA6'
46.0963 	EXP 	self_box: fillColor = '#A6A9FF'
46.0963 	EXP 	other_box: fillColor = '#FFFCA6'
46.1128 	EXP 	self_box: fillColor = '#A6A9FF'
46.1128 	EXP 	other_box: fillColor = '#FFFCA6'
46.1295 	EXP 	self_box: fillColor = '#A6A9FF'
46.1295 	EXP 	other_box: fillColor = '#FFFCA6'
46.1462 	EXP 	self_box: fillColor = '#A6A9FF'
46.1462 	EXP 	other_box: fillColor = '#FFFCA6'
46.1630 	EXP 	self_box: fillColor = '#A6A9FF'
46.1630 	EXP 	other_box: fillColor = '#FFFCA6'
46.1796 	EXP 	self_box: fillColor = '#A6A9FF'
46.1796 	EXP 	other_box: fillColor = '#FFFCA6'
46.1964 	EXP 	self_box: fillColor = '#A6A9FF'
46.1964 	EXP 	other_box: fillColor = '#FFFCA6'
46.2131 	EXP 	self_box: fillColor = '#A6A9FF'
46.2131 	EXP 	other_box: fillColor = '#FFFCA6'
46.2298 	EXP 	self_box: fillColor = '#A6A9FF'
46.2298 	EXP 	other_box: fillColor = '#FFFCA6'
46.2464 	EXP 	self_box: fillColor = '#A6A9FF'
46.2464 	EXP 	other_box: fillColor = '#FFFCA6'
46.2632 	EXP 	self_box: fillColor = '#A6A9FF'
46.2632 	EXP 	other_box: fillColor = '#FFFCA6'
46.2797 	EXP 	self_box: fillColor = '#A6A9FF'
46.2797 	EXP 	other_box: fillColor = '#FFFCA6'
46.2966 	EXP 	self_box: fillColor = '#A6A9FF'
46.2966 	EXP 	other_box: fillColor = '#FFFCA6'
46.3132 	EXP 	self_box: fillColor = '#A6A9FF'
46.3132 	EXP 	other_box: fillColor = '#FFFCA6'
46.3299 	EXP 	self_box: fillColor = '#A6A9FF'
46.3299 	EXP 	other_box: fillColor = '#FFFCA6'
46.3466 	EXP 	self_box: fillColor = '#A6A9FF'
46.3466 	EXP 	other_box: fillColor = '#FFFCA6'
46.3633 	EXP 	self_box: fillColor = '#A6A9FF'
46.3633 	EXP 	other_box: fillColor = '#FFFCA6'
46.3800 	EXP 	self_box: fillColor = '#A6A9FF'
46.3800 	EXP 	other_box: fillColor = '#FFFCA6'
46.3966 	EXP 	self_box: fillColor = '#A6A9FF'
46.3966 	EXP 	other_box: fillColor = '#FFFCA6'
46.4133 	EXP 	self_box: fillColor = '#A6A9FF'
46.4133 	EXP 	other_box: fillColor = '#FFFCA6'
46.4301 	EXP 	self_box: fillColor = '#A6A9FF'
46.4301 	EXP 	other_box: fillColor = '#FFFCA6'
46.4469 	EXP 	self_box: fillColor = '#A6A9FF'
46.4469 	EXP 	other_box: fillColor = '#FFFCA6'
46.4635 	EXP 	self_box: fillColor = '#A6A9FF'
46.4635 	EXP 	other_box: fillColor = '#FFFCA6'
46.4801 	EXP 	self_box: fillColor = '#A6A9FF'
46.4801 	EXP 	other_box: fillColor = '#FFFCA6'
46.4969 	EXP 	self_box: fillColor = '#A6A9FF'
46.4969 	EXP 	other_box: fillColor = '#FFFCA6'
46.5135 	EXP 	self_box: fillColor = '#A6A9FF'
46.5135 	EXP 	other_box: fillColor = '#FFFCA6'
46.5302 	EXP 	self_box: fillColor = '#A6A9FF'
46.5302 	EXP 	other_box: fillColor = '#FFFCA6'
46.5470 	EXP 	self_box: fillColor = '#A6A9FF'
46.5470 	EXP 	other_box: fillColor = '#FFFCA6'
46.5636 	EXP 	self_box: fillColor = '#A6A9FF'
46.5636 	EXP 	other_box: fillColor = '#FFFCA6'
46.5803 	EXP 	self_box: fillColor = '#A6A9FF'
46.5803 	EXP 	other_box: fillColor = '#FFFCA6'
46.5970 	EXP 	self_box: fillColor = '#A6A9FF'
46.5970 	EXP 	other_box: fillColor = '#FFFCA6'
46.6137 	EXP 	self_box: fillColor = '#A6A9FF'
46.6137 	EXP 	other_box: fillColor = '#FFFCA6'
46.6304 	EXP 	self_box: fillColor = '#A6A9FF'
46.6304 	EXP 	other_box: fillColor = '#FFFCA6'
46.6471 	EXP 	self_box: fillColor = '#A6A9FF'
46.6471 	EXP 	other_box: fillColor = '#FFFCA6'
46.6637 	EXP 	self_box: fillColor = '#A6A9FF'
46.6637 	EXP 	other_box: fillColor = '#FFFCA6'
46.6805 	EXP 	self_box: fillColor = '#A6A9FF'
46.6805 	EXP 	other_box: fillColor = '#FFFCA6'
46.6972 	EXP 	self_box: fillColor = '#A6A9FF'
46.6972 	EXP 	other_box: fillColor = '#FFFCA6'
46.7139 	EXP 	self_box: fillColor = '#A6A9FF'
46.7139 	EXP 	other_box: fillColor = '#FFFCA6'
46.7306 	EXP 	self_box: fillColor = '#A6A9FF'
46.7306 	EXP 	other_box: fillColor = '#FFFCA6'
46.7473 	EXP 	self_box: fillColor = '#A6A9FF'
46.7473 	EXP 	other_box: fillColor = '#FFFCA6'
46.7641 	EXP 	self_box: fillColor = '#A6A9FF'
46.7641 	EXP 	other_box: fillColor = '#FFFCA6'
46.7806 	EXP 	self_box: fillColor = '#A6A9FF'
46.7806 	EXP 	other_box: fillColor = '#FFFCA6'
46.7973 	EXP 	self_box: fillColor = '#A6A9FF'
46.7973 	EXP 	other_box: fillColor = '#FFFCA6'
46.8140 	EXP 	self_box: fillColor = '#A6A9FF'
46.8140 	EXP 	other_box: fillColor = '#FFFCA6'
46.8308 	EXP 	self_box: fillColor = '#A6A9FF'
46.8308 	EXP 	other_box: fillColor = '#FFFCA6'
46.8475 	EXP 	self_box: fillColor = '#A6A9FF'
46.8475 	EXP 	other_box: fillColor = '#FFFCA6'
46.8642 	EXP 	self_box: fillColor = '#A6A9FF'
46.8642 	EXP 	other_box: fillColor = '#FFFCA6'
46.8809 	EXP 	self_box: fillColor = '#A6A9FF'
46.8809 	EXP 	other_box: fillColor = '#FFFCA6'
46.8975 	EXP 	self_box: fillColor = '#A6A9FF'
46.8975 	EXP 	other_box: fillColor = '#FFFCA6'
46.9143 	EXP 	self_box: fillColor = '#A6A9FF'
46.9143 	EXP 	other_box: fillColor = '#FFFCA6'
46.9308 	EXP 	self_box: fillColor = '#A6A9FF'
46.9308 	EXP 	other_box: fillColor = '#FFFCA6'
46.9476 	EXP 	self_box: fillColor = '#3E45FA'
46.9476 	EXP 	other_box: fillColor = '#FFFCA6'
46.9644 	EXP 	self_box: fillColor = '#3E45FA'
46.9644 	EXP 	other_box: fillColor = '#FFFCA6'
46.9811 	EXP 	self_box: fillColor = '#3E45FA'
46.9811 	EXP 	other_box: fillColor = '#FFFCA6'
46.9977 	EXP 	self_box: fillColor = '#3E45FA'
46.9977 	EXP 	other_box: fillColor = '#FFFCA6'
47.0143 	EXP 	self_box: fillColor = '#3E45FA'
47.0143 	EXP 	other_box: fillColor = '#FFFCA6'
47.0312 	EXP 	self_box: fillColor = '#3E45FA'
47.0312 	EXP 	other_box: fillColor = '#FFFCA6'
47.0478 	EXP 	self_box: fillColor = '#3E45FA'
47.0478 	EXP 	other_box: fillColor = '#FFFCA6'
47.0644 	EXP 	self_box: fillColor = '#3E45FA'
47.0644 	EXP 	other_box: fillColor = '#FFFCA6'
47.0816 	EXP 	self_box: fillColor = '#3E45FA'
47.0816 	EXP 	other_box: fillColor = '#FFFCA6'
47.0978 	EXP 	self_box: fillColor = '#3E45FA'
47.0978 	EXP 	other_box: fillColor = '#FFFCA6'
47.1145 	EXP 	self_box: fillColor = '#3E45FA'
47.1145 	EXP 	other_box: fillColor = '#FFFCA6'
47.1312 	EXP 	self_box: fillColor = '#3E45FA'
47.1312 	EXP 	other_box: fillColor = '#FFFCA6'
47.1479 	EXP 	self_box: fillColor = '#3E45FA'
47.1479 	EXP 	other_box: fillColor = '#FFFCA6'
47.1646 	EXP 	self_box: fillColor = '#3E45FA'
47.1646 	EXP 	other_box: fillColor = '#FFFCA6'
47.1812 	EXP 	self_box: fillColor = '#3E45FA'
47.1812 	EXP 	other_box: fillColor = '#FFFCA6'
47.1979 	EXP 	self_box: fillColor = '#3E45FA'
47.1979 	EXP 	other_box: fillColor = '#FFFCA6'
47.2147 	EXP 	self_box: fillColor = '#3E45FA'
47.2147 	EXP 	other_box: fillColor = '#FFFCA6'
47.2314 	EXP 	self_box: fillColor = '#3E45FA'
47.2314 	EXP 	other_box: fillColor = '#FFFCA6'
47.2480 	EXP 	self_box: fillColor = '#3E45FA'
47.2480 	EXP 	other_box: fillColor = '#FFFCA6'
47.2647 	EXP 	self_box: fillColor = '#3E45FA'
47.2647 	EXP 	other_box: fillColor = '#FFFCA6'
47.2814 	EXP 	self_box: fillColor = '#3E45FA'
47.2814 	EXP 	other_box: fillColor = '#FFFCA6'
47.2980 	EXP 	self_box: fillColor = '#3E45FA'
47.2980 	EXP 	other_box: fillColor = '#FFFCA6'
47.3148 	EXP 	self_box: fillColor = '#3E45FA'
47.3148 	EXP 	other_box: fillColor = '#FFFCA6'
47.3315 	EXP 	self_box: fillColor = '#3E45FA'
47.3315 	EXP 	other_box: fillColor = '#FFFCA6'
47.3481 	EXP 	self_box: fillColor = '#3E45FA'
47.3481 	EXP 	other_box: fillColor = '#FFFCA6'
47.3649 	EXP 	self_box: fillColor = '#3E45FA'
47.3649 	EXP 	other_box: fillColor = '#FFFCA6'
47.3815 	EXP 	self_box: fillColor = '#3E45FA'
47.3815 	EXP 	other_box: fillColor = '#FFFCA6'
47.3981 	EXP 	self_box: fillColor = '#3E45FA'
47.3981 	EXP 	other_box: fillColor = '#FFFCA6'
47.4150 	EXP 	self_box: fillColor = '#3E45FA'
47.4150 	EXP 	other_box: fillColor = '#FFFCA6'
47.4316 	EXP 	self_box: fillColor = '#3E45FA'
47.4316 	EXP 	other_box: fillColor = '#FFFCA6'
47.4483 	EXP 	self_box: fillColor = '#3E45FA'
47.4483 	EXP 	other_box: fillColor = '#FFFCA6'
47.4649 	EXP 	self_box: fillColor = '#3E45FA'
47.4649 	EXP 	other_box: fillColor = '#FFFCA6'
47.4817 	EXP 	self_box: fillColor = '#A6A9FF'
47.4817 	EXP 	other_box: fillColor = '#FFFCA6'
47.4983 	EXP 	self_box: fillColor = '#A6A9FF'
47.4983 	EXP 	other_box: fillColor = '#FFFCA6'
47.5150 	EXP 	self_box: fillColor = '#A6A9FF'
47.5150 	EXP 	other_box: fillColor = '#FFFCA6'
47.5317 	EXP 	self_box: fillColor = '#A6A9FF'
47.5317 	EXP 	other_box: fillColor = '#FFFCA6'
47.5484 	EXP 	self_box: fillColor = '#A6A9FF'
47.5484 	EXP 	other_box: fillColor = '#FFFCA6'
47.5651 	EXP 	self_box: fillColor = '#A6A9FF'
47.5651 	EXP 	other_box: fillColor = '#FFFCA6'
47.5818 	EXP 	self_box: fillColor = '#A6A9FF'
47.5818 	EXP 	other_box: fillColor = '#FFFCA6'
47.5985 	EXP 	self_box: fillColor = '#A6A9FF'
47.5985 	EXP 	other_box: fillColor = '#FFFCA6'
47.6152 	EXP 	self_box: fillColor = '#A6A9FF'
47.6152 	EXP 	other_box: fillColor = '#FFFCA6'
47.6320 	EXP 	self_box: fillColor = '#A6A9FF'
47.6320 	EXP 	other_box: fillColor = '#FFFCA6'
47.6486 	EXP 	self_box: fillColor = '#A6A9FF'
47.6486 	EXP 	other_box: fillColor = '#FFFCA6'
47.6653 	EXP 	self_box: fillColor = '#A6A9FF'
47.6653 	EXP 	other_box: fillColor = '#FFFCA6'
47.6819 	EXP 	self_box: fillColor = '#A6A9FF'
47.6819 	EXP 	other_box: fillColor = '#FFFCA6'
47.6986 	EXP 	self_box: fillColor = '#A6A9FF'
47.6986 	EXP 	other_box: fillColor = '#FFFCA6'
47.7153 	EXP 	self_box: fillColor = '#A6A9FF'
47.7153 	EXP 	other_box: fillColor = '#FFFCA6'
47.7320 	EXP 	self_box: fillColor = '#A6A9FF'
47.7320 	EXP 	other_box: fillColor = '#FFFCA6'
47.7487 	EXP 	self_box: fillColor = '#A6A9FF'
47.7487 	EXP 	other_box: fillColor = '#FFFCA6'
47.7656 	EXP 	self_box: fillColor = '#A6A9FF'
47.7656 	EXP 	other_box: fillColor = '#FFFCA6'
47.7822 	EXP 	self_box: fillColor = '#A6A9FF'
47.7822 	EXP 	other_box: fillColor = '#FFFCA6'
47.7989 	EXP 	self_box: fillColor = '#A6A9FF'
47.7989 	EXP 	other_box: fillColor = '#FFFCA6'
47.8155 	EXP 	self_box: fillColor = '#A6A9FF'
47.8155 	EXP 	other_box: fillColor = '#FFFCA6'
47.8322 	EXP 	self_box: fillColor = '#A6A9FF'
47.8322 	EXP 	other_box: fillColor = '#FFFCA6'
47.8489 	EXP 	self_box: fillColor = '#A6A9FF'
47.8489 	EXP 	other_box: fillColor = '#FFFCA6'
47.8656 	EXP 	self_box: fillColor = '#A6A9FF'
47.8656 	EXP 	other_box: fillColor = '#FAF33E'
47.8823 	EXP 	self_box: fillColor = '#A6A9FF'
47.8823 	EXP 	other_box: fillColor = '#FAF33E'
47.8991 	EXP 	self_box: fillColor = '#A6A9FF'
47.8991 	EXP 	other_box: fillColor = '#FAF33E'
47.9158 	EXP 	self_box: fillColor = '#A6A9FF'
47.9158 	EXP 	other_box: fillColor = '#FAF33E'
47.9325 	EXP 	self_box: fillColor = '#A6A9FF'
47.9325 	EXP 	other_box: fillColor = '#FAF33E'
47.9491 	EXP 	self_box: fillColor = '#A6A9FF'
47.9491 	EXP 	other_box: fillColor = '#FAF33E'
47.9658 	EXP 	self_box: fillColor = '#A6A9FF'
47.9658 	EXP 	other_box: fillColor = '#FAF33E'
47.9826 	EXP 	self_box: fillColor = '#A6A9FF'
47.9826 	EXP 	other_box: fillColor = '#FAF33E'
47.9993 	EXP 	self_box: fillColor = '#A6A9FF'
47.9993 	EXP 	other_box: fillColor = '#FAF33E'
48.0159 	EXP 	self_box: fillColor = '#A6A9FF'
48.0159 	EXP 	other_box: fillColor = '#FAF33E'
48.0326 	EXP 	self_box: fillColor = '#A6A9FF'
48.0326 	EXP 	other_box: fillColor = '#FAF33E'
48.0493 	EXP 	self_box: fillColor = '#A6A9FF'
48.0493 	EXP 	other_box: fillColor = '#FAF33E'
48.0660 	EXP 	self_box: fillColor = '#A6A9FF'
48.0660 	EXP 	other_box: fillColor = '#FAF33E'
48.0827 	EXP 	self_box: fillColor = '#A6A9FF'
48.0827 	EXP 	other_box: fillColor = '#FAF33E'
48.0993 	EXP 	self_box: fillColor = '#A6A9FF'
48.0993 	EXP 	other_box: fillColor = '#FAF33E'
48.1161 	EXP 	self_box: fillColor = '#A6A9FF'
48.1161 	EXP 	other_box: fillColor = '#FAF33E'
48.1327 	EXP 	self_box: fillColor = '#A6A9FF'
48.1327 	EXP 	other_box: fillColor = '#FAF33E'
48.1494 	EXP 	self_box: fillColor = '#A6A9FF'
48.1494 	EXP 	other_box: fillColor = '#FAF33E'
48.1661 	EXP 	self_box: fillColor = '#A6A9FF'
48.1661 	EXP 	other_box: fillColor = '#FAF33E'
48.1829 	EXP 	self_box: fillColor = '#A6A9FF'
48.1829 	EXP 	other_box: fillColor = '#FAF33E'
48.1996 	EXP 	self_box: fillColor = '#A6A9FF'
48.1996 	EXP 	other_box: fillColor = '#FAF33E'
48.2162 	EXP 	self_box: fillColor = '#A6A9FF'
48.2162 	EXP 	other_box: fillColor = '#FAF33E'
48.2329 	EXP 	self_box: fillColor = '#A6A9FF'
48.2329 	EXP 	other_box: fillColor = '#FAF33E'
48.2496 	EXP 	self_box: fillColor = '#A6A9FF'
48.2496 	EXP 	other_box: fillColor = '#FAF33E'
48.2663 	EXP 	self_box: fillColor = '#A6A9FF'
48.2663 	EXP 	other_box: fillColor = '#FAF33E'
48.2831 	EXP 	self_box: fillColor = '#A6A9FF'
48.2831 	EXP 	other_box: fillColor = '#FAF33E'
48.2998 	EXP 	self_box: fillColor = '#A6A9FF'
48.2998 	EXP 	other_box: fillColor = '#FFFCA6'
48.3164 	EXP 	self_box: fillColor = '#A6A9FF'
48.3164 	EXP 	other_box: fillColor = '#FFFCA6'
48.3331 	EXP 	self_box: fillColor = '#A6A9FF'
48.3331 	EXP 	other_box: fillColor = '#FFFCA6'
48.3498 	EXP 	self_box: fillColor = '#A6A9FF'
48.3498 	EXP 	other_box: fillColor = '#FFFCA6'
48.3665 	EXP 	self_box: fillColor = '#A6A9FF'
48.3665 	EXP 	other_box: fillColor = '#FFFCA6'
