0.5250 	WARNING 	Movie2 stim could not be imported and won't be available
21.8974 	EXP 	self_box: fillColor = '#A6A9FF'
21.8974 	EXP 	other_box: fillColor = '#FFFCA6'
21.9141 	EXP 	self_box: fillColor = '#A6A9FF'
21.9141 	EXP 	other_box: fillColor = '#FFFCA6'
21.9308 	EXP 	self_box: fillColor = '#A6A9FF'
21.9308 	EXP 	other_box: fillColor = '#FFFCA6'
21.9476 	EXP 	self_box: fillColor = '#A6A9FF'
21.9476 	EXP 	other_box: fillColor = '#FFFCA6'
21.9642 	EXP 	self_box: fillColor = '#A6A9FF'
21.9642 	EXP 	other_box: fillColor = '#FFFCA6'
21.9810 	EXP 	self_box: fillColor = '#A6A9FF'
21.9810 	EXP 	other_box: fillColor = '#FFFCA6'
21.9977 	EXP 	self_box: fillColor = '#A6A9FF'
21.9977 	EXP 	other_box: fillColor = '#FFFCA6'
22.0143 	EXP 	self_box: fillColor = '#A6A9FF'
22.0143 	EXP 	other_box: fillColor = '#FAF33E'
22.0309 	EXP 	self_box: fillColor = '#A6A9FF'
22.0309 	EXP 	other_box: fillColor = '#FAF33E'
22.0476 	EXP 	self_box: fillColor = '#A6A9FF'
22.0476 	EXP 	other_box: fillColor = '#FAF33E'
22.0644 	EXP 	self_box: fillColor = '#A6A9FF'
22.0644 	EXP 	other_box: fillColor = '#FAF33E'
22.0812 	EXP 	self_box: fillColor = '#A6A9FF'
22.0812 	EXP 	other_box: fillColor = '#FAF33E'
22.0979 	EXP 	self_box: fillColor = '#A6A9FF'
22.0979 	EXP 	other_box: fillColor = '#FAF33E'
22.1144 	EXP 	self_box: fillColor = '#A6A9FF'
22.1144 	EXP 	other_box: fillColor = '#FAF33E'
22.1312 	EXP 	self_box: fillColor = '#A6A9FF'
22.1312 	EXP 	other_box: fillColor = '#FAF33E'
22.1479 	EXP 	self_box: fillColor = '#A6A9FF'
22.1479 	EXP 	other_box: fillColor = '#FAF33E'
22.1645 	EXP 	self_box: fillColor = '#A6A9FF'
22.1645 	EXP 	other_box: fillColor = '#FAF33E'
22.1813 	EXP 	self_box: fillColor = '#A6A9FF'
22.1813 	EXP 	other_box: fillColor = '#FAF33E'
22.1846 	DATA 	Mouse: Left button down, pos=(961,248)
22.1980 	EXP 	self_box: fillColor = '#A6A9FF'
22.1980 	EXP 	other_box: fillColor = '#FAF33E'
22.1995 	EXP 	New trial (rep=0, index=2): {'word': u'word1.1', 'amount': u'1.5', 'list': u'list1', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_higher_small'}
22.2146 	EXP 	self_box: fillColor = '#A6A9FF'
22.2146 	EXP 	other_box: fillColor = '#FAF33E'
22.2146 	EXP 	question: autoDraw = False
22.2146 	EXP 	self_box: autoDraw = False
22.2146 	EXP 	self_label: autoDraw = False
22.2146 	EXP 	other_box: autoDraw = False
22.2146 	EXP 	other_label: autoDraw = False
22.2146 	EXP 	text: text = u'word1.1'
22.2485 	DATA 	Mouse: Left button up, pos=(961,248)
23.2329 	EXP 	text: autoDraw = True
25.8205 	EXP 	text: autoDraw = False
25.8205 	EXP 	question: autoDraw = True
25.8205 	EXP 	self_box: autoDraw = True
25.8205 	EXP 	self_label: autoDraw = True
25.8205 	EXP 	other_box: autoDraw = True
25.8205 	EXP 	other_label: autoDraw = True
25.8205 	EXP 	self_box: fillColor = '#A6A9FF'
25.8205 	EXP 	other_box: fillColor = '#FFFCA6'
25.8371 	EXP 	self_box: fillColor = '#A6A9FF'
25.8371 	EXP 	other_box: fillColor = '#FFFCA6'
25.8537 	EXP 	self_box: fillColor = '#A6A9FF'
25.8537 	EXP 	other_box: fillColor = '#FFFCA6'
25.8705 	EXP 	self_box: fillColor = '#A6A9FF'
25.8705 	EXP 	other_box: fillColor = '#FFFCA6'
25.8871 	EXP 	self_box: fillColor = '#A6A9FF'
25.8871 	EXP 	other_box: fillColor = '#FFFCA6'
25.9038 	EXP 	self_box: fillColor = '#A6A9FF'
25.9038 	EXP 	other_box: fillColor = '#FFFCA6'
25.9206 	EXP 	self_box: fillColor = '#A6A9FF'
25.9206 	EXP 	other_box: fillColor = '#FFFCA6'
25.9372 	EXP 	self_box: fillColor = '#A6A9FF'
25.9372 	EXP 	other_box: fillColor = '#FFFCA6'
25.9540 	EXP 	self_box: fillColor = '#A6A9FF'
25.9540 	EXP 	other_box: fillColor = '#FFFCA6'
25.9706 	EXP 	self_box: fillColor = '#A6A9FF'
25.9706 	EXP 	other_box: fillColor = '#FFFCA6'
25.9873 	EXP 	self_box: fillColor = '#A6A9FF'
25.9873 	EXP 	other_box: fillColor = '#FFFCA6'
26.0039 	EXP 	self_box: fillColor = '#A6A9FF'
26.0039 	EXP 	other_box: fillColor = '#FFFCA6'
26.0207 	EXP 	self_box: fillColor = '#A6A9FF'
26.0207 	EXP 	other_box: fillColor = '#FFFCA6'
26.0375 	EXP 	self_box: fillColor = '#A6A9FF'
26.0375 	EXP 	other_box: fillColor = '#FFFCA6'
26.0542 	EXP 	self_box: fillColor = '#A6A9FF'
26.0542 	EXP 	other_box: fillColor = '#FFFCA6'
26.0708 	EXP 	self_box: fillColor = '#A6A9FF'
26.0708 	EXP 	other_box: fillColor = '#FFFCA6'
26.0875 	EXP 	self_box: fillColor = '#A6A9FF'
26.0875 	EXP 	other_box: fillColor = '#FFFCA6'
26.1041 	EXP 	self_box: fillColor = '#A6A9FF'
26.1041 	EXP 	other_box: fillColor = '#FFFCA6'
26.1208 	EXP 	self_box: fillColor = '#A6A9FF'
26.1208 	EXP 	other_box: fillColor = '#FFFCA6'
26.1376 	EXP 	self_box: fillColor = '#A6A9FF'
26.1376 	EXP 	other_box: fillColor = '#FFFCA6'
26.1543 	EXP 	self_box: fillColor = '#A6A9FF'
26.1543 	EXP 	other_box: fillColor = '#FFFCA6'
26.1710 	EXP 	self_box: fillColor = '#A6A9FF'
26.1710 	EXP 	other_box: fillColor = '#FFFCA6'
26.1876 	EXP 	self_box: fillColor = '#A6A9FF'
26.1876 	EXP 	other_box: fillColor = '#FFFCA6'
26.2043 	EXP 	self_box: fillColor = '#A6A9FF'
26.2043 	EXP 	other_box: fillColor = '#FFFCA6'
26.2210 	EXP 	self_box: fillColor = '#A6A9FF'
26.2210 	EXP 	other_box: fillColor = '#FFFCA6'
26.2378 	EXP 	self_box: fillColor = '#A6A9FF'
26.2378 	EXP 	other_box: fillColor = '#FFFCA6'
26.2544 	EXP 	self_box: fillColor = '#A6A9FF'
26.2544 	EXP 	other_box: fillColor = '#FFFCA6'
26.2711 	EXP 	self_box: fillColor = '#A6A9FF'
26.2711 	EXP 	other_box: fillColor = '#FFFCA6'
26.2878 	EXP 	self_box: fillColor = '#A6A9FF'
26.2878 	EXP 	other_box: fillColor = '#FFFCA6'
26.3045 	EXP 	self_box: fillColor = '#A6A9FF'
26.3045 	EXP 	other_box: fillColor = '#FFFCA6'
26.3211 	EXP 	self_box: fillColor = '#A6A9FF'
26.3211 	EXP 	other_box: fillColor = '#FFFCA6'
26.3378 	EXP 	self_box: fillColor = '#A6A9FF'
26.3378 	EXP 	other_box: fillColor = '#FFFCA6'
26.3546 	EXP 	self_box: fillColor = '#A6A9FF'
26.3546 	EXP 	other_box: fillColor = '#FFFCA6'
26.3713 	EXP 	self_box: fillColor = '#A6A9FF'
26.3713 	EXP 	other_box: fillColor = '#FFFCA6'
26.3880 	EXP 	self_box: fillColor = '#A6A9FF'
26.3880 	EXP 	other_box: fillColor = '#FFFCA6'
26.4047 	EXP 	self_box: fillColor = '#A6A9FF'
26.4047 	EXP 	other_box: fillColor = '#FFFCA6'
26.4215 	EXP 	self_box: fillColor = '#A6A9FF'
26.4215 	EXP 	other_box: fillColor = '#FFFCA6'
26.4381 	EXP 	self_box: fillColor = '#A6A9FF'
26.4381 	EXP 	other_box: fillColor = '#FFFCA6'
26.4549 	EXP 	self_box: fillColor = '#A6A9FF'
26.4549 	EXP 	other_box: fillColor = '#FFFCA6'
26.4715 	EXP 	self_box: fillColor = '#A6A9FF'
26.4715 	EXP 	other_box: fillColor = '#FFFCA6'
26.4881 	EXP 	self_box: fillColor = '#A6A9FF'
26.4881 	EXP 	other_box: fillColor = '#FFFCA6'
26.5049 	EXP 	self_box: fillColor = '#A6A9FF'
26.5049 	EXP 	other_box: fillColor = '#FFFCA6'
26.5214 	EXP 	self_box: fillColor = '#A6A9FF'
26.5214 	EXP 	other_box: fillColor = '#FFFCA6'
26.5382 	EXP 	self_box: fillColor = '#A6A9FF'
26.5382 	EXP 	other_box: fillColor = '#FFFCA6'
26.5550 	EXP 	self_box: fillColor = '#A6A9FF'
26.5550 	EXP 	other_box: fillColor = '#FFFCA6'
26.5717 	EXP 	self_box: fillColor = '#A6A9FF'
26.5717 	EXP 	other_box: fillColor = '#FFFCA6'
26.5882 	EXP 	self_box: fillColor = '#A6A9FF'
26.5882 	EXP 	other_box: fillColor = '#FFFCA6'
26.6050 	EXP 	self_box: fillColor = '#A6A9FF'
26.6050 	EXP 	other_box: fillColor = '#FFFCA6'
26.6216 	EXP 	self_box: fillColor = '#A6A9FF'
26.6216 	EXP 	other_box: fillColor = '#FFFCA6'
26.6384 	EXP 	self_box: fillColor = '#A6A9FF'
26.6384 	EXP 	other_box: fillColor = '#FFFCA6'
26.6552 	EXP 	self_box: fillColor = '#3E45FA'
26.6552 	EXP 	other_box: fillColor = '#FFFCA6'
26.6719 	EXP 	self_box: fillColor = '#3E45FA'
26.6719 	EXP 	other_box: fillColor = '#FFFCA6'
26.6885 	EXP 	self_box: fillColor = '#3E45FA'
26.6885 	EXP 	other_box: fillColor = '#FFFCA6'
26.7052 	EXP 	self_box: fillColor = '#3E45FA'
26.7052 	EXP 	other_box: fillColor = '#FFFCA6'
26.7218 	EXP 	self_box: fillColor = '#3E45FA'
26.7218 	EXP 	other_box: fillColor = '#FFFCA6'
26.7385 	EXP 	self_box: fillColor = '#3E45FA'
26.7385 	EXP 	other_box: fillColor = '#FFFCA6'
26.7553 	EXP 	self_box: fillColor = '#3E45FA'
26.7553 	EXP 	other_box: fillColor = '#FFFCA6'
26.7719 	EXP 	self_box: fillColor = '#3E45FA'
26.7719 	EXP 	other_box: fillColor = '#FFFCA6'
26.7886 	EXP 	self_box: fillColor = '#3E45FA'
26.7886 	EXP 	other_box: fillColor = '#FFFCA6'
26.8053 	EXP 	self_box: fillColor = '#3E45FA'
26.8053 	EXP 	other_box: fillColor = '#FFFCA6'
26.8219 	EXP 	self_box: fillColor = '#3E45FA'
26.8219 	EXP 	other_box: fillColor = '#FFFCA6'
26.8386 	EXP 	self_box: fillColor = '#3E45FA'
26.8386 	EXP 	other_box: fillColor = '#FFFCA6'
26.8392 	DATA 	Mouse: Left button down, pos=(311,191)
26.8405 	EXP 	New trial (rep=0, index=3): {'word': u'word5.1', 'amount': u'-1.5', 'list': u'list5', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_lower_small'}
26.8554 	EXP 	self_box: fillColor = '#3E45FA'
26.8554 	EXP 	other_box: fillColor = '#FFFCA6'
26.8554 	EXP 	question: autoDraw = False
26.8554 	EXP 	self_box: autoDraw = False
26.8554 	EXP 	self_label: autoDraw = False
26.8554 	EXP 	other_box: autoDraw = False
26.8554 	EXP 	other_label: autoDraw = False
26.8554 	EXP 	text: text = u'word5.1'
26.8892 	DATA 	Mouse: Left button up, pos=(311,191)
27.8736 	EXP 	text: autoDraw = True
30.2942 	EXP 	text: autoDraw = False
30.2942 	EXP 	question: autoDraw = True
30.2942 	EXP 	self_box: autoDraw = True
30.2942 	EXP 	self_label: autoDraw = True
30.2942 	EXP 	other_box: autoDraw = True
30.2942 	EXP 	other_label: autoDraw = True
30.2942 	EXP 	self_box: fillColor = '#A6A9FF'
30.2942 	EXP 	other_box: fillColor = '#FFFCA6'
30.3108 	EXP 	self_box: fillColor = '#A6A9FF'
30.3108 	EXP 	other_box: fillColor = '#FFFCA6'
30.3276 	EXP 	self_box: fillColor = '#A6A9FF'
30.3276 	EXP 	other_box: fillColor = '#FFFCA6'
30.3443 	EXP 	self_box: fillColor = '#A6A9FF'
30.3443 	EXP 	other_box: fillColor = '#FFFCA6'
30.3609 	EXP 	self_box: fillColor = '#A6A9FF'
30.3609 	EXP 	other_box: fillColor = '#FFFCA6'
30.3776 	EXP 	self_box: fillColor = '#A6A9FF'
30.3776 	EXP 	other_box: fillColor = '#FFFCA6'
30.3943 	EXP 	self_box: fillColor = '#A6A9FF'
30.3943 	EXP 	other_box: fillColor = '#FFFCA6'
30.4112 	EXP 	self_box: fillColor = '#A6A9FF'
30.4112 	EXP 	other_box: fillColor = '#FFFCA6'
30.4277 	EXP 	self_box: fillColor = '#A6A9FF'
30.4277 	EXP 	other_box: fillColor = '#FFFCA6'
30.4444 	EXP 	self_box: fillColor = '#A6A9FF'
30.4444 	EXP 	other_box: fillColor = '#FFFCA6'
30.4612 	EXP 	self_box: fillColor = '#A6A9FF'
30.4612 	EXP 	other_box: fillColor = '#FFFCA6'
30.4778 	EXP 	self_box: fillColor = '#A6A9FF'
30.4778 	EXP 	other_box: fillColor = '#FFFCA6'
30.4945 	EXP 	self_box: fillColor = '#A6A9FF'
30.4945 	EXP 	other_box: fillColor = '#FFFCA6'
30.5113 	EXP 	self_box: fillColor = '#A6A9FF'
30.5113 	EXP 	other_box: fillColor = '#FFFCA6'
30.5279 	EXP 	self_box: fillColor = '#A6A9FF'
30.5279 	EXP 	other_box: fillColor = '#FFFCA6'
30.5446 	EXP 	self_box: fillColor = '#A6A9FF'
30.5446 	EXP 	other_box: fillColor = '#FFFCA6'
30.5613 	EXP 	self_box: fillColor = '#A6A9FF'
30.5613 	EXP 	other_box: fillColor = '#FFFCA6'
30.5779 	EXP 	self_box: fillColor = '#A6A9FF'
30.5779 	EXP 	other_box: fillColor = '#FFFCA6'
30.5947 	EXP 	self_box: fillColor = '#A6A9FF'
30.5947 	EXP 	other_box: fillColor = '#FFFCA6'
30.6114 	EXP 	self_box: fillColor = '#A6A9FF'
30.6114 	EXP 	other_box: fillColor = '#FFFCA6'
30.6281 	EXP 	self_box: fillColor = '#A6A9FF'
30.6281 	EXP 	other_box: fillColor = '#FFFCA6'
30.6448 	EXP 	self_box: fillColor = '#A6A9FF'
30.6448 	EXP 	other_box: fillColor = '#FFFCA6'
30.6614 	EXP 	self_box: fillColor = '#A6A9FF'
30.6614 	EXP 	other_box: fillColor = '#FFFCA6'
30.6782 	EXP 	self_box: fillColor = '#A6A9FF'
30.6782 	EXP 	other_box: fillColor = '#FFFCA6'
30.6948 	EXP 	self_box: fillColor = '#A6A9FF'
30.6948 	EXP 	other_box: fillColor = '#FFFCA6'
30.7116 	EXP 	self_box: fillColor = '#A6A9FF'
30.7116 	EXP 	other_box: fillColor = '#FFFCA6'
30.7282 	EXP 	self_box: fillColor = '#A6A9FF'
30.7282 	EXP 	other_box: fillColor = '#FFFCA6'
30.7449 	EXP 	self_box: fillColor = '#A6A9FF'
30.7449 	EXP 	other_box: fillColor = '#FFFCA6'
30.7617 	EXP 	self_box: fillColor = '#A6A9FF'
30.7617 	EXP 	other_box: fillColor = '#FFFCA6'
30.7783 	EXP 	self_box: fillColor = '#A6A9FF'
30.7783 	EXP 	other_box: fillColor = '#FFFCA6'
30.7949 	EXP 	self_box: fillColor = '#A6A9FF'
30.7949 	EXP 	other_box: fillColor = '#FFFCA6'
30.8116 	EXP 	self_box: fillColor = '#A6A9FF'
30.8116 	EXP 	other_box: fillColor = '#FFFCA6'
30.8284 	EXP 	self_box: fillColor = '#A6A9FF'
30.8284 	EXP 	other_box: fillColor = '#FFFCA6'
30.8449 	EXP 	self_box: fillColor = '#A6A9FF'
30.8449 	EXP 	other_box: fillColor = '#FFFCA6'
30.8617 	EXP 	self_box: fillColor = '#A6A9FF'
30.8617 	EXP 	other_box: fillColor = '#FFFCA6'
30.8784 	EXP 	self_box: fillColor = '#A6A9FF'
30.8784 	EXP 	other_box: fillColor = '#FFFCA6'
30.8951 	EXP 	self_box: fillColor = '#A6A9FF'
30.8951 	EXP 	other_box: fillColor = '#FFFCA6'
30.9118 	EXP 	self_box: fillColor = '#A6A9FF'
30.9118 	EXP 	other_box: fillColor = '#FFFCA6'
30.9284 	EXP 	self_box: fillColor = '#A6A9FF'
30.9284 	EXP 	other_box: fillColor = '#FFFCA6'
30.9453 	EXP 	self_box: fillColor = '#A6A9FF'
30.9453 	EXP 	other_box: fillColor = '#FFFCA6'
30.9619 	EXP 	self_box: fillColor = '#A6A9FF'
30.9619 	EXP 	other_box: fillColor = '#FFFCA6'
30.9786 	EXP 	self_box: fillColor = '#A6A9FF'
30.9786 	EXP 	other_box: fillColor = '#FFFCA6'
30.9953 	EXP 	self_box: fillColor = '#A6A9FF'
30.9953 	EXP 	other_box: fillColor = '#FFFCA6'
31.0119 	EXP 	self_box: fillColor = '#A6A9FF'
31.0119 	EXP 	other_box: fillColor = '#FFFCA6'
31.0288 	EXP 	self_box: fillColor = '#A6A9FF'
31.0288 	EXP 	other_box: fillColor = '#FFFCA6'
31.0453 	EXP 	self_box: fillColor = '#A6A9FF'
31.0453 	EXP 	other_box: fillColor = '#FFFCA6'
31.0620 	EXP 	self_box: fillColor = '#A6A9FF'
31.0620 	EXP 	other_box: fillColor = '#FFFCA6'
31.0788 	EXP 	self_box: fillColor = '#A6A9FF'
31.0788 	EXP 	other_box: fillColor = '#FFFCA6'
31.0954 	EXP 	self_box: fillColor = '#A6A9FF'
31.0954 	EXP 	other_box: fillColor = '#FFFCA6'
31.1121 	EXP 	self_box: fillColor = '#A6A9FF'
31.1121 	EXP 	other_box: fillColor = '#FFFCA6'
31.1288 	EXP 	self_box: fillColor = '#A6A9FF'
31.1288 	EXP 	other_box: fillColor = '#FFFCA6'
31.1455 	EXP 	self_box: fillColor = '#3E45FA'
31.1455 	EXP 	other_box: fillColor = '#FFFCA6'
31.1622 	EXP 	self_box: fillColor = '#3E45FA'
31.1622 	EXP 	other_box: fillColor = '#FFFCA6'
31.1788 	EXP 	self_box: fillColor = '#3E45FA'
31.1788 	EXP 	other_box: fillColor = '#FFFCA6'
31.1955 	EXP 	self_box: fillColor = '#3E45FA'
31.1955 	EXP 	other_box: fillColor = '#FFFCA6'
31.2123 	EXP 	self_box: fillColor = '#3E45FA'
31.2123 	EXP 	other_box: fillColor = '#FFFCA6'
31.2290 	EXP 	self_box: fillColor = '#3E45FA'
31.2290 	EXP 	other_box: fillColor = '#FFFCA6'
31.2457 	EXP 	self_box: fillColor = '#3E45FA'
31.2457 	EXP 	other_box: fillColor = '#FFFCA6'
31.2624 	EXP 	self_box: fillColor = '#3E45FA'
31.2624 	EXP 	other_box: fillColor = '#FFFCA6'
31.2791 	EXP 	self_box: fillColor = '#3E45FA'
31.2791 	EXP 	other_box: fillColor = '#FFFCA6'
31.2957 	EXP 	self_box: fillColor = '#3E45FA'
31.2957 	EXP 	other_box: fillColor = '#FFFCA6'
31.3124 	EXP 	self_box: fillColor = '#3E45FA'
31.3124 	EXP 	other_box: fillColor = '#FFFCA6'
31.3292 	EXP 	self_box: fillColor = '#3E45FA'
31.3292 	EXP 	other_box: fillColor = '#FFFCA6'
31.3459 	EXP 	self_box: fillColor = '#3E45FA'
31.3459 	EXP 	other_box: fillColor = '#FFFCA6'
31.3625 	EXP 	self_box: fillColor = '#3E45FA'
31.3625 	EXP 	other_box: fillColor = '#FFFCA6'
31.3792 	EXP 	self_box: fillColor = '#3E45FA'
31.3792 	EXP 	other_box: fillColor = '#FFFCA6'
31.3959 	EXP 	self_box: fillColor = '#3E45FA'
31.3959 	EXP 	other_box: fillColor = '#FFFCA6'
31.4126 	EXP 	self_box: fillColor = '#3E45FA'
31.4126 	EXP 	other_box: fillColor = '#FFFCA6'
31.4130 	DATA 	Mouse: Left button down, pos=(374,186)
31.4144 	EXP 	New trial (rep=0, index=4): {'word': u'word9.1', 'amount': u'unmodified', 'list': u'list9', 'trialtype': u'unmodified', 'trialtype_extended': u'unmodified'}
31.4211 	DATA 	Mouse: Left button up, pos=(374,186)
31.4292 	EXP 	self_box: fillColor = '#3E45FA'
31.4292 	EXP 	other_box: fillColor = '#FFFCA6'
31.4292 	EXP 	question: autoDraw = False
31.4292 	EXP 	self_box: autoDraw = False
31.4292 	EXP 	self_label: autoDraw = False
31.4292 	EXP 	other_box: autoDraw = False
31.4292 	EXP 	other_label: autoDraw = False
31.4292 	EXP 	text: text = u'word9.1'
32.4476 	EXP 	text: autoDraw = True
34.9850 	EXP 	text: autoDraw = False
34.9850 	EXP 	question: autoDraw = True
34.9850 	EXP 	self_box: autoDraw = True
34.9850 	EXP 	self_label: autoDraw = True
34.9850 	EXP 	other_box: autoDraw = True
34.9850 	EXP 	other_label: autoDraw = True
34.9850 	EXP 	self_box: fillColor = '#A6A9FF'
34.9850 	EXP 	other_box: fillColor = '#FFFCA6'
35.0016 	EXP 	self_box: fillColor = '#A6A9FF'
35.0016 	EXP 	other_box: fillColor = '#FFFCA6'
35.0184 	EXP 	self_box: fillColor = '#A6A9FF'
35.0184 	EXP 	other_box: fillColor = '#FFFCA6'
35.0350 	EXP 	self_box: fillColor = '#A6A9FF'
35.0350 	EXP 	other_box: fillColor = '#FFFCA6'
35.0517 	EXP 	self_box: fillColor = '#A6A9FF'
35.0517 	EXP 	other_box: fillColor = '#FFFCA6'
35.0684 	EXP 	self_box: fillColor = '#A6A9FF'
35.0684 	EXP 	other_box: fillColor = '#FFFCA6'
35.0851 	EXP 	self_box: fillColor = '#A6A9FF'
35.0851 	EXP 	other_box: fillColor = '#FFFCA6'
35.1017 	EXP 	self_box: fillColor = '#A6A9FF'
35.1017 	EXP 	other_box: fillColor = '#FFFCA6'
35.1184 	EXP 	self_box: fillColor = '#A6A9FF'
35.1184 	EXP 	other_box: fillColor = '#FFFCA6'
35.1353 	EXP 	self_box: fillColor = '#A6A9FF'
35.1353 	EXP 	other_box: fillColor = '#FFFCA6'
35.1519 	EXP 	self_box: fillColor = '#A6A9FF'
35.1519 	EXP 	other_box: fillColor = '#FFFCA6'
35.1686 	EXP 	self_box: fillColor = '#A6A9FF'
35.1686 	EXP 	other_box: fillColor = '#FFFCA6'
35.1853 	EXP 	self_box: fillColor = '#A6A9FF'
35.1853 	EXP 	other_box: fillColor = '#FFFCA6'
35.2019 	EXP 	self_box: fillColor = '#A6A9FF'
35.2019 	EXP 	other_box: fillColor = '#FFFCA6'
35.2187 	EXP 	self_box: fillColor = '#A6A9FF'
35.2187 	EXP 	other_box: fillColor = '#FFFCA6'
35.2354 	EXP 	self_box: fillColor = '#A6A9FF'
35.2354 	EXP 	other_box: fillColor = '#FFFCA6'
35.2520 	EXP 	self_box: fillColor = '#A6A9FF'
35.2520 	EXP 	other_box: fillColor = '#FFFCA6'
35.2687 	EXP 	self_box: fillColor = '#A6A9FF'
35.2687 	EXP 	other_box: fillColor = '#FFFCA6'
35.2856 	EXP 	self_box: fillColor = '#A6A9FF'
35.2856 	EXP 	other_box: fillColor = '#FFFCA6'
35.3022 	EXP 	self_box: fillColor = '#A6A9FF'
35.3022 	EXP 	other_box: fillColor = '#FFFCA6'
35.3188 	EXP 	self_box: fillColor = '#A6A9FF'
35.3188 	EXP 	other_box: fillColor = '#FAF33E'
35.3356 	EXP 	self_box: fillColor = '#A6A9FF'
35.3356 	EXP 	other_box: fillColor = '#FAF33E'
35.3522 	EXP 	self_box: fillColor = '#A6A9FF'
35.3522 	EXP 	other_box: fillColor = '#FAF33E'
35.3690 	EXP 	self_box: fillColor = '#A6A9FF'
35.3690 	EXP 	other_box: fillColor = '#FAF33E'
35.3857 	EXP 	self_box: fillColor = '#A6A9FF'
35.3857 	EXP 	other_box: fillColor = '#FAF33E'
35.4022 	EXP 	self_box: fillColor = '#A6A9FF'
35.4022 	EXP 	other_box: fillColor = '#FAF33E'
35.4190 	EXP 	self_box: fillColor = '#A6A9FF'
35.4190 	EXP 	other_box: fillColor = '#FAF33E'
35.4357 	EXP 	self_box: fillColor = '#A6A9FF'
35.4357 	EXP 	other_box: fillColor = '#FAF33E'
35.4523 	EXP 	self_box: fillColor = '#A6A9FF'
35.4523 	EXP 	other_box: fillColor = '#FAF33E'
35.4691 	EXP 	self_box: fillColor = '#A6A9FF'
35.4691 	EXP 	other_box: fillColor = '#FAF33E'
35.4858 	EXP 	self_box: fillColor = '#A6A9FF'
35.4858 	EXP 	other_box: fillColor = '#FAF33E'
35.5024 	EXP 	self_box: fillColor = '#A6A9FF'
35.5024 	EXP 	other_box: fillColor = '#FAF33E'
35.5192 	EXP 	self_box: fillColor = '#A6A9FF'
35.5192 	EXP 	other_box: fillColor = '#FAF33E'
35.5359 	EXP 	self_box: fillColor = '#A6A9FF'
35.5359 	EXP 	other_box: fillColor = '#FAF33E'
35.5526 	EXP 	self_box: fillColor = '#A6A9FF'
35.5526 	EXP 	other_box: fillColor = '#FAF33E'
35.5532 	DATA 	Mouse: Left button down, pos=(1042,247)
35.5551 	EXP 	New trial (rep=0, index=5): {'word': u'word6.1', 'amount': u'-1.5', 'list': u'list6', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_lower_large'}
35.5617 	DATA 	Mouse: Left button up, pos=(1042,247)
35.5692 	EXP 	self_box: fillColor = '#A6A9FF'
35.5692 	EXP 	other_box: fillColor = '#FAF33E'
35.5692 	EXP 	question: autoDraw = False
35.5692 	EXP 	self_box: autoDraw = False
35.5692 	EXP 	self_label: autoDraw = False
35.5692 	EXP 	other_box: autoDraw = False
35.5692 	EXP 	other_label: autoDraw = False
35.5692 	EXP 	text: text = u'word6.1'
36.5876 	EXP 	text: autoDraw = True
38.9078 	EXP 	text: autoDraw = False
38.9078 	EXP 	question: autoDraw = True
38.9078 	EXP 	self_box: autoDraw = True
38.9078 	EXP 	self_label: autoDraw = True
38.9078 	EXP 	other_box: autoDraw = True
38.9078 	EXP 	other_label: autoDraw = True
38.9078 	EXP 	self_box: fillColor = '#A6A9FF'
38.9078 	EXP 	other_box: fillColor = '#FFFCA6'
38.9245 	EXP 	self_box: fillColor = '#A6A9FF'
38.9245 	EXP 	other_box: fillColor = '#FFFCA6'
38.9412 	EXP 	self_box: fillColor = '#A6A9FF'
38.9412 	EXP 	other_box: fillColor = '#FFFCA6'
38.9580 	EXP 	self_box: fillColor = '#A6A9FF'
38.9580 	EXP 	other_box: fillColor = '#FFFCA6'
38.9746 	EXP 	self_box: fillColor = '#A6A9FF'
38.9746 	EXP 	other_box: fillColor = '#FFFCA6'
38.9912 	EXP 	self_box: fillColor = '#A6A9FF'
38.9912 	EXP 	other_box: fillColor = '#FFFCA6'
39.0080 	EXP 	self_box: fillColor = '#A6A9FF'
39.0080 	EXP 	other_box: fillColor = '#FFFCA6'
39.0248 	EXP 	self_box: fillColor = '#A6A9FF'
39.0248 	EXP 	other_box: fillColor = '#FFFCA6'
39.0414 	EXP 	self_box: fillColor = '#A6A9FF'
39.0414 	EXP 	other_box: fillColor = '#FFFCA6'
39.0582 	EXP 	self_box: fillColor = '#A6A9FF'
39.0582 	EXP 	other_box: fillColor = '#FFFCA6'
39.0747 	EXP 	self_box: fillColor = '#A6A9FF'
39.0747 	EXP 	other_box: fillColor = '#FFFCA6'
39.0915 	EXP 	self_box: fillColor = '#A6A9FF'
39.0915 	EXP 	other_box: fillColor = '#FFFCA6'
39.1083 	EXP 	self_box: fillColor = '#A6A9FF'
39.1083 	EXP 	other_box: fillColor = '#FFFCA6'
39.1249 	EXP 	self_box: fillColor = '#A6A9FF'
39.1249 	EXP 	other_box: fillColor = '#FFFCA6'
39.1415 	EXP 	self_box: fillColor = '#A6A9FF'
39.1415 	EXP 	other_box: fillColor = '#FFFCA6'
39.1583 	EXP 	self_box: fillColor = '#A6A9FF'
39.1583 	EXP 	other_box: fillColor = '#FFFCA6'
