77.6585 	WARNING 	Movie2 stim could not be imported and won't be available
91.7820 	EXP 	self_box: fillColor = '#A6A9FF'
91.7820 	EXP 	other_box: fillColor = '#FAF33E'
91.7988 	EXP 	self_box: fillColor = '#A6A9FF'
91.7988 	EXP 	other_box: fillColor = '#FAF33E'
91.8154 	EXP 	self_box: fillColor = '#A6A9FF'
91.8154 	EXP 	other_box: fillColor = '#FAF33E'
91.8321 	EXP 	self_box: fillColor = '#A6A9FF'
91.8321 	EXP 	other_box: fillColor = '#FAF33E'
91.8488 	EXP 	self_box: fillColor = '#A6A9FF'
91.8488 	EXP 	other_box: fillColor = '#FAF33E'
91.8655 	EXP 	self_box: fillColor = '#A6A9FF'
91.8655 	EXP 	other_box: fillColor = '#FAF33E'
91.8822 	EXP 	self_box: fillColor = '#A6A9FF'
91.8822 	EXP 	other_box: fillColor = '#FAF33E'
91.8988 	EXP 	self_box: fillColor = '#A6A9FF'
91.8988 	EXP 	other_box: fillColor = '#FAF33E'
91.9156 	EXP 	self_box: fillColor = '#A6A9FF'
91.9156 	EXP 	other_box: fillColor = '#FAF33E'
91.9323 	EXP 	self_box: fillColor = '#A6A9FF'
91.9323 	EXP 	other_box: fillColor = '#FAF33E'
91.9489 	EXP 	self_box: fillColor = '#A6A9FF'
91.9489 	EXP 	other_box: fillColor = '#FAF33E'
91.9656 	EXP 	self_box: fillColor = '#A6A9FF'
91.9656 	EXP 	other_box: fillColor = '#FAF33E'
91.9823 	EXP 	self_box: fillColor = '#A6A9FF'
91.9823 	EXP 	other_box: fillColor = '#FAF33E'
91.9990 	EXP 	self_box: fillColor = '#A6A9FF'
91.9990 	EXP 	other_box: fillColor = '#FAF33E'
92.0157 	EXP 	self_box: fillColor = '#A6A9FF'
92.0157 	EXP 	other_box: fillColor = '#FAF33E'
92.0324 	EXP 	self_box: fillColor = '#A6A9FF'
92.0324 	EXP 	other_box: fillColor = '#FAF33E'
92.0489 	EXP 	self_box: fillColor = '#A6A9FF'
92.0489 	EXP 	other_box: fillColor = '#FAF33E'
92.0657 	EXP 	self_box: fillColor = '#A6A9FF'
92.0657 	EXP 	other_box: fillColor = '#FAF33E'
92.0824 	EXP 	self_box: fillColor = '#A6A9FF'
92.0824 	EXP 	other_box: fillColor = '#FAF33E'
92.0992 	EXP 	self_box: fillColor = '#A6A9FF'
92.0992 	EXP 	other_box: fillColor = '#FAF33E'
92.1157 	EXP 	self_box: fillColor = '#A6A9FF'
92.1157 	EXP 	other_box: fillColor = '#FAF33E'
92.1302 	DATA 	Mouse: Left button down, pos=(1210,276)
92.1319 	EXP 	New trial (rep=0, index=1): {'word': u'word9.1', 'amount': u'-1.5', 'list': u'list9', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_lower_large'}
92.1492 	EXP 	self_box: fillColor = '#A6A9FF'
92.1492 	EXP 	other_box: fillColor = '#FAF33E'
92.1492 	EXP 	question: autoDraw = False
92.1492 	EXP 	self_box: autoDraw = False
92.1492 	EXP 	self_label: autoDraw = False
92.1492 	EXP 	other_box: autoDraw = False
92.1492 	EXP 	other_label: autoDraw = False
92.1492 	EXP 	text: text = u'word9.1'
92.2507 	DATA 	Mouse: Left button up, pos=(1210,276)
93.1508 	EXP 	text: autoDraw = True
95.4543 	EXP 	text: autoDraw = False
95.4543 	EXP 	question: autoDraw = True
