4.4593 	WARNING 	Movie2 stim could not be imported and won't be available
18.3887 	EXP 	other_box: fillColor = '#FFFCA6'
18.4055 	EXP 	self_box: fillColor = '#A6A9FF'
18.4055 	EXP 	other_box: fillColor = '#FFFCA6'
18.4222 	EXP 	self_box: fillColor = '#A6A9FF'
18.4222 	EXP 	other_box: fillColor = '#FFFCA6'
18.4388 	EXP 	self_box: fillColor = '#A6A9FF'
18.4388 	EXP 	other_box: fillColor = '#FFFCA6'
18.4555 	EXP 	self_box: fillColor = '#A6A9FF'
18.4555 	EXP 	other_box: fillColor = '#FFFCA6'
18.4721 	EXP 	self_box: fillColor = '#A6A9FF'
18.4721 	EXP 	other_box: fillColor = '#FFFCA6'
18.4888 	EXP 	self_box: fillColor = '#A6A9FF'
18.4888 	EXP 	other_box: fillColor = '#FFFCA6'
18.5055 	EXP 	self_box: fillColor = '#A6A9FF'
18.5055 	EXP 	other_box: fillColor = '#FFFCA6'
18.5222 	EXP 	self_box: fillColor = '#A6A9FF'
18.5222 	EXP 	other_box: fillColor = '#FFFCA6'
18.5389 	EXP 	self_box: fillColor = '#A6A9FF'
18.5389 	EXP 	other_box: fillColor = '#FFFCA6'
18.5557 	EXP 	self_box: fillColor = '#A6A9FF'
18.5557 	EXP 	other_box: fillColor = '#FFFCA6'
18.5723 	EXP 	self_box: fillColor = '#A6A9FF'
18.5723 	EXP 	other_box: fillColor = '#FFFCA6'
18.5891 	EXP 	self_box: fillColor = '#A6A9FF'
18.5891 	EXP 	other_box: fillColor = '#FFFCA6'
18.6057 	EXP 	self_box: fillColor = '#A6A9FF'
18.6057 	EXP 	other_box: fillColor = '#FFFCA6'
18.6225 	EXP 	self_box: fillColor = '#A6A9FF'
18.6225 	EXP 	other_box: fillColor = '#FFFCA6'
18.6390 	EXP 	self_box: fillColor = '#A6A9FF'
18.6390 	EXP 	other_box: fillColor = '#FFFCA6'
18.6558 	EXP 	self_box: fillColor = '#A6A9FF'
18.6558 	EXP 	other_box: fillColor = '#FFFCA6'
18.6726 	EXP 	self_box: fillColor = '#A6A9FF'
18.6726 	EXP 	other_box: fillColor = '#FFFCA6'
18.6891 	EXP 	self_box: fillColor = '#A6A9FF'
18.6891 	EXP 	other_box: fillColor = '#FFFCA6'
18.7058 	EXP 	self_box: fillColor = '#A6A9FF'
18.7058 	EXP 	other_box: fillColor = '#FFFCA6'
18.7226 	EXP 	self_box: fillColor = '#A6A9FF'
18.7226 	EXP 	other_box: fillColor = '#FFFCA6'
18.7393 	EXP 	self_box: fillColor = '#A6A9FF'
18.7393 	EXP 	other_box: fillColor = '#FFFCA6'
18.7558 	EXP 	self_box: fillColor = '#A6A9FF'
18.7558 	EXP 	other_box: fillColor = '#FFFCA6'
18.7726 	EXP 	self_box: fillColor = '#A6A9FF'
18.7726 	EXP 	other_box: fillColor = '#FFFCA6'
18.7892 	EXP 	self_box: fillColor = '#A6A9FF'
18.7892 	EXP 	other_box: fillColor = '#FFFCA6'
18.8060 	EXP 	self_box: fillColor = '#A6A9FF'
18.8060 	EXP 	other_box: fillColor = '#FFFCA6'
18.8228 	EXP 	self_box: fillColor = '#A6A9FF'
18.8228 	EXP 	other_box: fillColor = '#FFFCA6'
18.8395 	EXP 	self_box: fillColor = '#A6A9FF'
18.8395 	EXP 	other_box: fillColor = '#FFFCA6'
18.8562 	EXP 	self_box: fillColor = '#A6A9FF'
18.8562 	EXP 	other_box: fillColor = '#FFFCA6'
18.8728 	EXP 	self_box: fillColor = '#A6A9FF'
18.8728 	EXP 	other_box: fillColor = '#FFFCA6'
18.8895 	EXP 	self_box: fillColor = '#A6A9FF'
18.8895 	EXP 	other_box: fillColor = '#FFFCA6'
18.9060 	EXP 	self_box: fillColor = '#A6A9FF'
18.9060 	EXP 	other_box: fillColor = '#FFFCA6'
18.9229 	EXP 	self_box: fillColor = '#A6A9FF'
18.9229 	EXP 	other_box: fillColor = '#FFFCA6'
18.9394 	EXP 	self_box: fillColor = '#A6A9FF'
18.9394 	EXP 	other_box: fillColor = '#FFFCA6'
18.9562 	EXP 	self_box: fillColor = '#A6A9FF'
18.9562 	EXP 	other_box: fillColor = '#FFFCA6'
18.9728 	EXP 	self_box: fillColor = '#A6A9FF'
18.9728 	EXP 	other_box: fillColor = '#FFFCA6'
18.9897 	EXP 	self_box: fillColor = '#A6A9FF'
18.9897 	EXP 	other_box: fillColor = '#FFFCA6'
19.0063 	EXP 	self_box: fillColor = '#A6A9FF'
19.0063 	EXP 	other_box: fillColor = '#FAF33E'
19.0229 	EXP 	self_box: fillColor = '#A6A9FF'
19.0229 	EXP 	other_box: fillColor = '#FAF33E'
19.0397 	EXP 	self_box: fillColor = '#A6A9FF'
19.0397 	EXP 	other_box: fillColor = '#FAF33E'
19.0563 	EXP 	self_box: fillColor = '#A6A9FF'
19.0563 	EXP 	other_box: fillColor = '#FAF33E'
19.0731 	EXP 	self_box: fillColor = '#A6A9FF'
19.0731 	EXP 	other_box: fillColor = '#FAF33E'
19.0898 	EXP 	self_box: fillColor = '#A6A9FF'
19.0898 	EXP 	other_box: fillColor = '#FAF33E'
19.1065 	EXP 	self_box: fillColor = '#A6A9FF'
19.1065 	EXP 	other_box: fillColor = '#FAF33E'
19.1231 	EXP 	self_box: fillColor = '#A6A9FF'
19.1231 	EXP 	other_box: fillColor = '#FAF33E'
19.1398 	EXP 	self_box: fillColor = '#A6A9FF'
19.1398 	EXP 	other_box: fillColor = '#FAF33E'
19.1565 	EXP 	self_box: fillColor = '#A6A9FF'
19.1565 	EXP 	other_box: fillColor = '#FAF33E'
19.1732 	EXP 	self_box: fillColor = '#A6A9FF'
19.1732 	EXP 	other_box: fillColor = '#FAF33E'
19.1900 	EXP 	self_box: fillColor = '#A6A9FF'
19.1900 	EXP 	other_box: fillColor = '#FAF33E'
19.2067 	EXP 	self_box: fillColor = '#A6A9FF'
19.2067 	EXP 	other_box: fillColor = '#FAF33E'
19.2234 	EXP 	self_box: fillColor = '#A6A9FF'
19.2234 	EXP 	other_box: fillColor = '#FAF33E'
19.2400 	EXP 	self_box: fillColor = '#A6A9FF'
19.2400 	EXP 	other_box: fillColor = '#FAF33E'
19.2568 	EXP 	self_box: fillColor = '#A6A9FF'
19.2568 	EXP 	other_box: fillColor = '#FAF33E'
19.2735 	EXP 	self_box: fillColor = '#A6A9FF'
19.2735 	EXP 	other_box: fillColor = '#FAF33E'
19.2900 	EXP 	self_box: fillColor = '#A6A9FF'
19.2900 	EXP 	other_box: fillColor = '#FAF33E'
19.3069 	EXP 	self_box: fillColor = '#A6A9FF'
19.3069 	EXP 	other_box: fillColor = '#FAF33E'
19.3235 	EXP 	self_box: fillColor = '#A6A9FF'
19.3235 	EXP 	other_box: fillColor = '#FAF33E'
19.3401 	EXP 	self_box: fillColor = '#A6A9FF'
19.3401 	EXP 	other_box: fillColor = '#FAF33E'
19.3568 	EXP 	self_box: fillColor = '#A6A9FF'
19.3568 	EXP 	other_box: fillColor = '#FAF33E'
19.3736 	EXP 	self_box: fillColor = '#A6A9FF'
19.3736 	EXP 	other_box: fillColor = '#FAF33E'
19.3903 	EXP 	self_box: fillColor = '#A6A9FF'
19.3903 	EXP 	other_box: fillColor = '#FAF33E'
19.4070 	EXP 	self_box: fillColor = '#A6A9FF'
19.4070 	EXP 	other_box: fillColor = '#FAF33E'
19.4237 	EXP 	self_box: fillColor = '#A6A9FF'
19.4237 	EXP 	other_box: fillColor = '#FAF33E'
19.4403 	EXP 	self_box: fillColor = '#A6A9FF'
19.4403 	EXP 	other_box: fillColor = '#FAF33E'
19.4570 	EXP 	self_box: fillColor = '#A6A9FF'
19.4570 	EXP 	other_box: fillColor = '#FAF33E'
19.4737 	EXP 	self_box: fillColor = '#A6A9FF'
19.4737 	EXP 	other_box: fillColor = '#FAF33E'
19.4905 	EXP 	self_box: fillColor = '#A6A9FF'
19.4905 	EXP 	other_box: fillColor = '#FAF33E'
19.5070 	EXP 	self_box: fillColor = '#A6A9FF'
19.5070 	EXP 	other_box: fillColor = '#FAF33E'
19.5238 	EXP 	self_box: fillColor = '#A6A9FF'
19.5238 	EXP 	other_box: fillColor = '#FAF33E'
19.5405 	EXP 	self_box: fillColor = '#A6A9FF'
19.5405 	EXP 	other_box: fillColor = '#FAF33E'
19.5571 	EXP 	self_box: fillColor = '#A6A9FF'
19.5571 	EXP 	other_box: fillColor = '#FAF33E'
19.5739 	EXP 	self_box: fillColor = '#A6A9FF'
19.5739 	EXP 	other_box: fillColor = '#FAF33E'
19.5906 	EXP 	self_box: fillColor = '#A6A9FF'
19.5906 	EXP 	other_box: fillColor = '#FAF33E'
19.6073 	EXP 	self_box: fillColor = '#A6A9FF'
19.6073 	EXP 	other_box: fillColor = '#FAF33E'
19.6240 	EXP 	self_box: fillColor = '#A6A9FF'
19.6240 	EXP 	other_box: fillColor = '#FAF33E'
19.6407 	EXP 	self_box: fillColor = '#A6A9FF'
19.6407 	EXP 	other_box: fillColor = '#FAF33E'
19.6573 	EXP 	self_box: fillColor = '#A6A9FF'
19.6573 	EXP 	other_box: fillColor = '#FAF33E'
19.6741 	EXP 	self_box: fillColor = '#A6A9FF'
19.6741 	EXP 	other_box: fillColor = '#FAF33E'
19.6909 	EXP 	self_box: fillColor = '#A6A9FF'
19.6909 	EXP 	other_box: fillColor = '#FAF33E'
19.7075 	EXP 	self_box: fillColor = '#A6A9FF'
19.7075 	EXP 	other_box: fillColor = '#FAF33E'
19.7242 	EXP 	self_box: fillColor = '#A6A9FF'
19.7242 	EXP 	other_box: fillColor = '#FAF33E'
19.7410 	EXP 	self_box: fillColor = '#A6A9FF'
19.7410 	EXP 	other_box: fillColor = '#FAF33E'
19.7576 	EXP 	self_box: fillColor = '#A6A9FF'
19.7576 	EXP 	other_box: fillColor = '#FAF33E'
19.7742 	EXP 	self_box: fillColor = '#A6A9FF'
19.7742 	EXP 	other_box: fillColor = '#FAF33E'
19.7910 	EXP 	self_box: fillColor = '#A6A9FF'
19.7910 	EXP 	other_box: fillColor = '#FAF33E'
19.8077 	EXP 	self_box: fillColor = '#A6A9FF'
19.8077 	EXP 	other_box: fillColor = '#FAF33E'
19.8243 	EXP 	self_box: fillColor = '#A6A9FF'
19.8243 	EXP 	other_box: fillColor = '#FAF33E'
19.8410 	EXP 	self_box: fillColor = '#A6A9FF'
19.8410 	EXP 	other_box: fillColor = '#FAF33E'
19.8577 	EXP 	self_box: fillColor = '#A6A9FF'
19.8577 	EXP 	other_box: fillColor = '#FAF33E'
19.8744 	EXP 	self_box: fillColor = '#A6A9FF'
19.8744 	EXP 	other_box: fillColor = '#FAF33E'
19.8909 	EXP 	self_box: fillColor = '#A6A9FF'
19.8909 	EXP 	other_box: fillColor = '#FAF33E'
19.9077 	EXP 	self_box: fillColor = '#A6A9FF'
19.9077 	EXP 	other_box: fillColor = '#FAF33E'
19.9244 	EXP 	self_box: fillColor = '#A6A9FF'
19.9244 	EXP 	other_box: fillColor = '#FAF33E'
19.9410 	EXP 	self_box: fillColor = '#A6A9FF'
19.9410 	EXP 	other_box: fillColor = '#FAF33E'
19.9578 	EXP 	self_box: fillColor = '#A6A9FF'
19.9578 	EXP 	other_box: fillColor = '#FAF33E'
19.9744 	EXP 	self_box: fillColor = '#A6A9FF'
19.9744 	EXP 	other_box: fillColor = '#FAF33E'
19.9913 	EXP 	self_box: fillColor = '#A6A9FF'
19.9913 	EXP 	other_box: fillColor = '#FAF33E'
20.0079 	EXP 	self_box: fillColor = '#A6A9FF'
20.0079 	EXP 	other_box: fillColor = '#FAF33E'
20.0246 	EXP 	self_box: fillColor = '#A6A9FF'
20.0246 	EXP 	other_box: fillColor = '#FAF33E'
20.0414 	EXP 	self_box: fillColor = '#A6A9FF'
20.0414 	EXP 	other_box: fillColor = '#FAF33E'
20.0580 	EXP 	self_box: fillColor = '#A6A9FF'
20.0580 	EXP 	other_box: fillColor = '#FAF33E'
20.0747 	EXP 	self_box: fillColor = '#A6A9FF'
20.0747 	EXP 	other_box: fillColor = '#FAF33E'
20.0913 	EXP 	self_box: fillColor = '#A6A9FF'
20.0913 	EXP 	other_box: fillColor = '#FAF33E'
20.1082 	EXP 	self_box: fillColor = '#A6A9FF'
20.1082 	EXP 	other_box: fillColor = '#FAF33E'
20.1247 	EXP 	self_box: fillColor = '#A6A9FF'
20.1247 	EXP 	other_box: fillColor = '#FAF33E'
20.1415 	EXP 	self_box: fillColor = '#A6A9FF'
20.1415 	EXP 	other_box: fillColor = '#FAF33E'
20.1582 	EXP 	self_box: fillColor = '#A6A9FF'
20.1582 	EXP 	other_box: fillColor = '#FAF33E'
20.1748 	EXP 	self_box: fillColor = '#A6A9FF'
20.1748 	EXP 	other_box: fillColor = '#FAF33E'
20.1916 	EXP 	self_box: fillColor = '#A6A9FF'
20.1916 	EXP 	other_box: fillColor = '#FAF33E'
20.2082 	EXP 	self_box: fillColor = '#A6A9FF'
20.2082 	EXP 	other_box: fillColor = '#FAF33E'
20.2250 	EXP 	self_box: fillColor = '#A6A9FF'
20.2250 	EXP 	other_box: fillColor = '#FAF33E'
20.2417 	EXP 	self_box: fillColor = '#A6A9FF'
20.2417 	EXP 	other_box: fillColor = '#FAF33E'
20.2583 	EXP 	self_box: fillColor = '#A6A9FF'
20.2583 	EXP 	other_box: fillColor = '#FAF33E'
20.2750 	EXP 	self_box: fillColor = '#A6A9FF'
20.2750 	EXP 	other_box: fillColor = '#FAF33E'
20.2917 	EXP 	self_box: fillColor = '#A6A9FF'
20.2917 	EXP 	other_box: fillColor = '#FAF33E'
20.3083 	EXP 	self_box: fillColor = '#A6A9FF'
20.3083 	EXP 	other_box: fillColor = '#FAF33E'
20.3250 	EXP 	self_box: fillColor = '#A6A9FF'
20.3250 	EXP 	other_box: fillColor = '#FFFCA6'
20.3418 	EXP 	self_box: fillColor = '#A6A9FF'
20.3418 	EXP 	other_box: fillColor = '#FFFCA6'
20.3584 	EXP 	self_box: fillColor = '#A6A9FF'
20.3584 	EXP 	other_box: fillColor = '#FFFCA6'
20.3752 	EXP 	self_box: fillColor = '#A6A9FF'
20.3752 	EXP 	other_box: fillColor = '#FFFCA6'
20.3918 	EXP 	self_box: fillColor = '#A6A9FF'
20.3918 	EXP 	other_box: fillColor = '#FFFCA6'
20.4086 	EXP 	self_box: fillColor = '#A6A9FF'
20.4086 	EXP 	other_box: fillColor = '#FFFCA6'
20.4254 	EXP 	self_box: fillColor = '#A6A9FF'
20.4254 	EXP 	other_box: fillColor = '#FFFCA6'
20.4420 	EXP 	self_box: fillColor = '#A6A9FF'
20.4420 	EXP 	other_box: fillColor = '#FFFCA6'
20.4586 	EXP 	self_box: fillColor = '#A6A9FF'
20.4586 	EXP 	other_box: fillColor = '#FFFCA6'
20.4753 	EXP 	self_box: fillColor = '#A6A9FF'
20.4753 	EXP 	other_box: fillColor = '#FFFCA6'
20.4921 	EXP 	self_box: fillColor = '#A6A9FF'
20.4921 	EXP 	other_box: fillColor = '#FFFCA6'
20.5088 	EXP 	self_box: fillColor = '#A6A9FF'
20.5088 	EXP 	other_box: fillColor = '#FFFCA6'
20.5254 	EXP 	self_box: fillColor = '#A6A9FF'
20.5254 	EXP 	other_box: fillColor = '#FFFCA6'
20.5422 	EXP 	self_box: fillColor = '#A6A9FF'
20.5422 	EXP 	other_box: fillColor = '#FFFCA6'
20.5588 	EXP 	self_box: fillColor = '#A6A9FF'
20.5588 	EXP 	other_box: fillColor = '#FFFCA6'
20.5754 	EXP 	self_box: fillColor = '#A6A9FF'
20.5754 	EXP 	other_box: fillColor = '#FFFCA6'
20.5921 	EXP 	self_box: fillColor = '#A6A9FF'
20.5921 	EXP 	other_box: fillColor = '#FFFCA6'
20.6089 	EXP 	self_box: fillColor = '#A6A9FF'
20.6089 	EXP 	other_box: fillColor = '#FFFCA6'
20.6255 	EXP 	self_box: fillColor = '#A6A9FF'
20.6255 	EXP 	other_box: fillColor = '#FFFCA6'
20.6424 	EXP 	self_box: fillColor = '#A6A9FF'
20.6424 	EXP 	other_box: fillColor = '#FFFCA6'
20.6589 	EXP 	self_box: fillColor = '#A6A9FF'
20.6589 	EXP 	other_box: fillColor = '#FFFCA6'
20.6756 	EXP 	self_box: fillColor = '#A6A9FF'
20.6756 	EXP 	other_box: fillColor = '#FFFCA6'
20.6923 	EXP 	self_box: fillColor = '#A6A9FF'
20.6923 	EXP 	other_box: fillColor = '#FFFCA6'
20.7089 	EXP 	self_box: fillColor = '#A6A9FF'
20.7089 	EXP 	other_box: fillColor = '#FFFCA6'
20.7257 	EXP 	self_box: fillColor = '#A6A9FF'
20.7257 	EXP 	other_box: fillColor = '#FFFCA6'
20.7424 	EXP 	self_box: fillColor = '#A6A9FF'
20.7424 	EXP 	other_box: fillColor = '#FFFCA6'
20.7592 	EXP 	self_box: fillColor = '#A6A9FF'
20.7592 	EXP 	other_box: fillColor = '#FFFCA6'
20.7758 	EXP 	self_box: fillColor = '#A6A9FF'
20.7758 	EXP 	other_box: fillColor = '#FFFCA6'
20.7926 	EXP 	self_box: fillColor = '#A6A9FF'
20.7926 	EXP 	other_box: fillColor = '#FFFCA6'
20.8092 	EXP 	self_box: fillColor = '#A6A9FF'
20.8092 	EXP 	other_box: fillColor = '#FFFCA6'
20.8259 	EXP 	self_box: fillColor = '#A6A9FF'
20.8259 	EXP 	other_box: fillColor = '#FFFCA6'
20.8426 	EXP 	self_box: fillColor = '#A6A9FF'
20.8426 	EXP 	other_box: fillColor = '#FFFCA6'
20.8593 	EXP 	self_box: fillColor = '#A6A9FF'
20.8593 	EXP 	other_box: fillColor = '#FFFCA6'
20.8759 	EXP 	self_box: fillColor = '#A6A9FF'
20.8759 	EXP 	other_box: fillColor = '#FFFCA6'
20.8927 	EXP 	self_box: fillColor = '#A6A9FF'
20.8927 	EXP 	other_box: fillColor = '#FFFCA6'
20.9093 	EXP 	self_box: fillColor = '#A6A9FF'
20.9093 	EXP 	other_box: fillColor = '#FFFCA6'
20.9260 	EXP 	self_box: fillColor = '#A6A9FF'
20.9260 	EXP 	other_box: fillColor = '#FFFCA6'
20.9427 	EXP 	self_box: fillColor = '#A6A9FF'
20.9427 	EXP 	other_box: fillColor = '#FFFCA6'
20.9594 	EXP 	self_box: fillColor = '#A6A9FF'
20.9594 	EXP 	other_box: fillColor = '#FFFCA6'
20.9760 	EXP 	self_box: fillColor = '#A6A9FF'
20.9760 	EXP 	other_box: fillColor = '#FFFCA6'
20.9928 	EXP 	self_box: fillColor = '#A6A9FF'
20.9928 	EXP 	other_box: fillColor = '#FFFCA6'
21.0095 	EXP 	self_box: fillColor = '#A6A9FF'
21.0095 	EXP 	other_box: fillColor = '#FFFCA6'
21.0261 	EXP 	self_box: fillColor = '#A6A9FF'
21.0261 	EXP 	other_box: fillColor = '#FFFCA6'
21.0428 	EXP 	self_box: fillColor = '#A6A9FF'
21.0428 	EXP 	other_box: fillColor = '#FFFCA6'
21.0596 	EXP 	self_box: fillColor = '#A6A9FF'
21.0596 	EXP 	other_box: fillColor = '#FFFCA6'
21.0762 	EXP 	self_box: fillColor = '#A6A9FF'
21.0762 	EXP 	other_box: fillColor = '#FFFCA6'
21.0930 	EXP 	self_box: fillColor = '#A6A9FF'
21.0930 	EXP 	other_box: fillColor = '#FFFCA6'
21.1097 	EXP 	self_box: fillColor = '#A6A9FF'
21.1097 	EXP 	other_box: fillColor = '#FFFCA6'
21.1263 	EXP 	self_box: fillColor = '#A6A9FF'
21.1263 	EXP 	other_box: fillColor = '#FFFCA6'
21.1431 	EXP 	self_box: fillColor = '#A6A9FF'
21.1431 	EXP 	other_box: fillColor = '#FFFCA6'
21.1597 	EXP 	self_box: fillColor = '#A6A9FF'
21.1597 	EXP 	other_box: fillColor = '#FFFCA6'
21.1765 	EXP 	self_box: fillColor = '#A6A9FF'
21.1765 	EXP 	other_box: fillColor = '#FFFCA6'
21.1931 	EXP 	self_box: fillColor = '#A6A9FF'
21.1931 	EXP 	other_box: fillColor = '#FFFCA6'
21.2097 	EXP 	self_box: fillColor = '#A6A9FF'
21.2097 	EXP 	other_box: fillColor = '#FFFCA6'
21.2264 	EXP 	self_box: fillColor = '#A6A9FF'
21.2264 	EXP 	other_box: fillColor = '#FFFCA6'
21.2433 	EXP 	self_box: fillColor = '#A6A9FF'
21.2433 	EXP 	other_box: fillColor = '#FFFCA6'
21.2599 	EXP 	self_box: fillColor = '#A6A9FF'
21.2599 	EXP 	other_box: fillColor = '#FFFCA6'
21.2765 	EXP 	self_box: fillColor = '#A6A9FF'
21.2765 	EXP 	other_box: fillColor = '#FFFCA6'
21.2933 	EXP 	self_box: fillColor = '#A6A9FF'
21.2933 	EXP 	other_box: fillColor = '#FFFCA6'
21.3099 	EXP 	self_box: fillColor = '#A6A9FF'
21.3099 	EXP 	other_box: fillColor = '#FFFCA6'
21.3267 	EXP 	self_box: fillColor = '#A6A9FF'
21.3267 	EXP 	other_box: fillColor = '#FFFCA6'
21.3433 	EXP 	self_box: fillColor = '#A6A9FF'
21.3433 	EXP 	other_box: fillColor = '#FFFCA6'
21.3601 	EXP 	self_box: fillColor = '#A6A9FF'
21.3601 	EXP 	other_box: fillColor = '#FAF33E'
21.3768 	EXP 	self_box: fillColor = '#A6A9FF'
21.3768 	EXP 	other_box: fillColor = '#FAF33E'
21.3935 	EXP 	self_box: fillColor = '#A6A9FF'
21.3935 	EXP 	other_box: fillColor = '#FAF33E'
21.4101 	EXP 	self_box: fillColor = '#A6A9FF'
21.4101 	EXP 	other_box: fillColor = '#FAF33E'
21.4268 	EXP 	self_box: fillColor = '#A6A9FF'
21.4268 	EXP 	other_box: fillColor = '#FAF33E'
21.4436 	EXP 	self_box: fillColor = '#A6A9FF'
21.4436 	EXP 	other_box: fillColor = '#FAF33E'
21.4603 	EXP 	self_box: fillColor = '#A6A9FF'
21.4603 	EXP 	other_box: fillColor = '#FAF33E'
21.4769 	EXP 	self_box: fillColor = '#A6A9FF'
21.4769 	EXP 	other_box: fillColor = '#FAF33E'
21.4936 	EXP 	self_box: fillColor = '#A6A9FF'
21.4936 	EXP 	other_box: fillColor = '#FAF33E'
21.5103 	EXP 	self_box: fillColor = '#A6A9FF'
21.5103 	EXP 	other_box: fillColor = '#FAF33E'
21.5271 	EXP 	self_box: fillColor = '#A6A9FF'
21.5271 	EXP 	other_box: fillColor = '#FAF33E'
21.5437 	EXP 	self_box: fillColor = '#A6A9FF'
21.5437 	EXP 	other_box: fillColor = '#FAF33E'
21.5604 	EXP 	self_box: fillColor = '#A6A9FF'
21.5604 	EXP 	other_box: fillColor = '#FAF33E'
21.5770 	EXP 	self_box: fillColor = '#A6A9FF'
21.5770 	EXP 	other_box: fillColor = '#FAF33E'
21.5938 	EXP 	self_box: fillColor = '#A6A9FF'
21.5938 	EXP 	other_box: fillColor = '#FAF33E'
21.6104 	EXP 	self_box: fillColor = '#A6A9FF'
21.6104 	EXP 	other_box: fillColor = '#FAF33E'
21.6272 	EXP 	self_box: fillColor = '#A6A9FF'
21.6272 	EXP 	other_box: fillColor = '#FAF33E'
21.6439 	EXP 	self_box: fillColor = '#A6A9FF'
21.6439 	EXP 	other_box: fillColor = '#FAF33E'
21.6607 	EXP 	self_box: fillColor = '#A6A9FF'
21.6607 	EXP 	other_box: fillColor = '#FAF33E'
21.6773 	EXP 	self_box: fillColor = '#A6A9FF'
21.6773 	EXP 	other_box: fillColor = '#FAF33E'
21.6939 	EXP 	self_box: fillColor = '#A6A9FF'
21.6939 	EXP 	other_box: fillColor = '#FAF33E'
21.7107 	EXP 	self_box: fillColor = '#A6A9FF'
21.7107 	EXP 	other_box: fillColor = '#FAF33E'
21.7273 	EXP 	self_box: fillColor = '#A6A9FF'
21.7273 	EXP 	other_box: fillColor = '#FAF33E'
21.7441 	EXP 	self_box: fillColor = '#A6A9FF'
21.7441 	EXP 	other_box: fillColor = '#FAF33E'
21.7608 	EXP 	self_box: fillColor = '#A6A9FF'
21.7608 	EXP 	other_box: fillColor = '#FAF33E'
21.7775 	EXP 	self_box: fillColor = '#A6A9FF'
21.7775 	EXP 	other_box: fillColor = '#FAF33E'
21.7941 	EXP 	self_box: fillColor = '#A6A9FF'
21.7941 	EXP 	other_box: fillColor = '#FAF33E'
21.8108 	EXP 	self_box: fillColor = '#A6A9FF'
21.8108 	EXP 	other_box: fillColor = '#FAF33E'
21.8275 	EXP 	self_box: fillColor = '#A6A9FF'
21.8275 	EXP 	other_box: fillColor = '#FAF33E'
21.8443 	EXP 	self_box: fillColor = '#A6A9FF'
21.8443 	EXP 	other_box: fillColor = '#FAF33E'
21.8608 	EXP 	self_box: fillColor = '#A6A9FF'
21.8608 	EXP 	other_box: fillColor = '#FAF33E'
21.8775 	EXP 	self_box: fillColor = '#A6A9FF'
21.8775 	EXP 	other_box: fillColor = '#FAF33E'
21.8942 	EXP 	self_box: fillColor = '#A6A9FF'
21.8942 	EXP 	other_box: fillColor = '#FAF33E'
21.9109 	EXP 	self_box: fillColor = '#A6A9FF'
21.9109 	EXP 	other_box: fillColor = '#FAF33E'
21.9276 	EXP 	self_box: fillColor = '#A6A9FF'
21.9276 	EXP 	other_box: fillColor = '#FAF33E'
21.9444 	EXP 	self_box: fillColor = '#A6A9FF'
21.9444 	EXP 	other_box: fillColor = '#FAF33E'
21.9610 	EXP 	self_box: fillColor = '#A6A9FF'
21.9610 	EXP 	other_box: fillColor = '#FAF33E'
21.9777 	EXP 	self_box: fillColor = '#A6A9FF'
21.9777 	EXP 	other_box: fillColor = '#FAF33E'
21.9943 	EXP 	self_box: fillColor = '#A6A9FF'
21.9943 	EXP 	other_box: fillColor = '#FAF33E'
21.9948 	DATA 	Mouse: Left button down, pos=(1024,228)
21.9965 	EXP 	New trial (rep=0, index=1): {'word': u'word6.1', 'amount': u'unmodified', 'list': u'list6', 'trialtype': u'unmodified', 'trialtype_extended': u'unmodified'}
22.0111 	EXP 	self_box: fillColor = '#A6A9FF'
22.0111 	EXP 	other_box: fillColor = '#FAF33E'
22.0111 	EXP 	question: autoDraw = False
22.0111 	EXP 	self_box: autoDraw = False
22.0111 	EXP 	self_label: autoDraw = False
22.0111 	EXP 	other_box: autoDraw = False
22.0111 	EXP 	other_label: autoDraw = False
22.0111 	EXP 	text: text = u'word6.1'
22.0617 	DATA 	Mouse: Left button up, pos=(1024,228)
23.0293 	EXP 	text: autoDraw = True
25.3330 	EXP 	text: autoDraw = False
25.3330 	EXP 	question: autoDraw = True
25.3330 	EXP 	self_box: autoDraw = True
25.3330 	EXP 	self_label: autoDraw = True
25.3330 	EXP 	other_box: autoDraw = True
25.3330 	EXP 	other_label: autoDraw = True
25.3330 	EXP 	self_box: fillColor = '#A6A9FF'
25.3330 	EXP 	other_box: fillColor = '#FFFCA6'
25.3496 	EXP 	self_box: fillColor = '#A6A9FF'
25.3496 	EXP 	other_box: fillColor = '#FFFCA6'
25.3665 	EXP 	self_box: fillColor = '#A6A9FF'
25.3665 	EXP 	other_box: fillColor = '#FFFCA6'
25.3832 	EXP 	self_box: fillColor = '#A6A9FF'
25.3832 	EXP 	other_box: fillColor = '#FFFCA6'
25.3998 	EXP 	self_box: fillColor = '#A6A9FF'
25.3998 	EXP 	other_box: fillColor = '#FFFCA6'
25.4165 	EXP 	self_box: fillColor = '#A6A9FF'
25.4165 	EXP 	other_box: fillColor = '#FFFCA6'
25.4333 	EXP 	self_box: fillColor = '#A6A9FF'
25.4333 	EXP 	other_box: fillColor = '#FFFCA6'
25.4499 	EXP 	self_box: fillColor = '#A6A9FF'
25.4499 	EXP 	other_box: fillColor = '#FFFCA6'
25.4666 	EXP 	self_box: fillColor = '#A6A9FF'
25.4666 	EXP 	other_box: fillColor = '#FFFCA6'
25.4833 	EXP 	self_box: fillColor = '#A6A9FF'
